Location,TSUM_0,TSUM_1,TSUM_2,TSUM_3,TSUM_4,TSUM_5,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd,OrganGrowthRespiration_0,OrganGrowthRespiration_1,OrganGrowthRespiration_2,OrganGrowthRespiration_3,OrganMaintenanceRespiration_0,OrganMaintenanceRespiration_1,OrganMaintenanceRespiration_2,OrganMaintenanceRespiration_3,MaxAssimilationRate
70_111,180,404.2383156,540.8822533,323.0503886,753.78424,44.86810956,880.2146985,1268.170957,1,2021.955197,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_112,180,403.0995793,539.358592,234.0432304,546.1008709,32.50600425,877.7351402,1176.501402,1,1722.602273,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_113,180,435.1155142,582.1968148,264.6104657,617.4244199,36.7514536,947.4487112,1281.922795,1,1899.347215,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_114,180,424.5313429,568.0348955,260.899452,608.7653879,36.23603503,924.402051,1253.46569,1,1862.231078,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_115,180,368.9252928,493.6324341,204.6071109,477.416592,28.41765431,803.3218348,1067.164838,1,1544.58143,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_116,180,403.067885,539.3161842,174.2708134,406.6318979,24.20427966,877.6661271,1116.654883,1,1523.28678,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_117,171.5584955,329.2068428,440.4880291,184.7151537,431.0020252,25.65488248,716.8363084,954.4100256,1,1385.412051,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_118,180,362.5583559,485.1132931,233.9141308,545.7996385,32.48807375,789.4580538,1081.58578,1,1627.385418,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_119,180,372.2122189,498.0304338,193.5047656,451.5111197,26.87566191,810.4790007,1063.747418,1,1515.258538,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_120,180,375.3487109,502.2271484,216.9652543,506.25226,30.13406312,817.3086015,1094.541114,1,1600.793374,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_151,180,346.5750488,463.727178,219.4511731,512.0527372,30.47932962,754.6549654,1029.7534,1,1541.806137,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_152,180,375.9263655,503.0000665,218.7762515,510.4779201,30.38559051,818.566424,1097.702683,1,1608.180604,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_153,180,377.7845627,505.4863867,193.9012212,452.4361827,26.93072519,822.612583,1077.172171,1,1529.608353,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_154,180,504.8324449,675.4800319,249.8164699,582.9050964,34.69673196,1099.254873,1430.128947,1,2013.034043,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_155,180,448.1713987,599.6659561,265.2517103,618.9206573,36.84051535,975.8774401,1313.089065,1,1932.009722,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_156,180,409.5540254,547.9948227,243.3478513,567.811653,33.79831271,891.7894693,1200.896699,1,1768.708352,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_157,180,481.3048341,643.9994259,343.9850895,802.6318754,47.77570691,1048.024329,1469.289349,1,2271.921225,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_158,180,468.4551281,626.8061573,293.7734727,685.4714362,40.80187124,1020.044546,1389.034758,1,2074.506194,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_159,180,483.7063817,647.2127643,272.5513371,635.9531198,37.85435241,1053.253614,1403.470483,1,2039.423603,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_160,180,495.970488,663.622484,317.8105928,741.5580498,44.14036015,1079.958274,1477.403565,1,2218.961615,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_161,180,476.4382511,637.4878008,262.1471461,611.6766741,36.40932588,1037.427516,1376.073198,1,1987.749872,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_162,180,461.7008472,617.7687393,297.4689406,694.0941946,41.31513067,1005.337338,1376.938527,1,2071.032722,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_163,180,481.7961309,644.6567949,284.7084619,664.3197443,39.54284196,1049.09411,1411.161388,1,2075.481132,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_164,180,351.6316504,470.4930534,241.136283,562.6513269,33.49115044,765.6655374,1063.260987,1,1625.912314,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_165,180,354.2629458,474.0138007,224.1688065,523.0605484,31.13455648,771.3950904,1052.445553,1,1575.506101,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_166,180,358.5140869,479.7019473,235.1607138,548.7083321,32.66121028,780.6518005,1073.376748,1,1622.08508,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_167,180,368.7033138,493.3354199,226.6337341,528.8120462,31.47690754,802.8384833,1088.672468,1,1617.484514,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_168,174.9518097,335.7183377,449.2005927,248.9464786,580.8751167,34.57589983,731.0148593,1033.865409,1,1614.740526,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_47,180,394.2717861,527.5467561,158.6103979,370.0909284,22.02922195,858.5129315,1080.42894,1,1450.519868,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_48,180,402.503066,538.5604405,159.0588339,371.137279,22.09150473,876.4362537,1100.12234,1,1471.259619,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_49,180,420.5199631,562.6675563,213.6128942,498.4300864,29.66845755,915.6674126,1196.800414,1,1695.2305,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_50,180,421.2680601,563.6685311,173.1301089,403.970254,24.04584848,917.2963674,1158.0667,1,1562.036954,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_51,180,425.9609417,569.9477389,136.1703064,317.7307149,18.91254257,927.5149519,1132.078987,1,1449.809702,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_52,180,403.4120733,539.7767178,151.1303306,352.637438,20.99032371,878.4155849,1094.319122,1,1446.95656,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_53,180,400.8512755,536.3502983,144.208242,336.485898,20.02892252,872.839538,1081.409816,1,1417.895714,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_54,180,351.6985222,470.5825297,186.085178,434.1987486,25.84516363,765.8111483,1008.36623,1,1442.564978,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_55,180,380.3777759,508.956179,240.670394,561.5642526,33.42644364,828.2592134,1130.004349,1,1691.568601,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_56,180,346.3965977,463.4884054,201.4591796,470.071419,27.98044163,754.2663944,1011.344183,1,1481.415602,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_57,156.9336751,301.1429983,402.9378146,181.2878543,423.0049933,25.17886867,655.7282751,885.3686672,1,1308.37366,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_58,164.2717605,315.2241892,421.7788448,191.4671577,446.7567012,26.59266081,686.3895727,928.4701917,1,1375.226893,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_59,174.189486,334.2555004,447.2432752,174.9400904,408.1935442,24.2972348,727.8295826,956.438866,1,1364.63241,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_60,173.6683297,333.2554436,445.905171,165.2434096,385.5679557,22.95047357,725.651994,944.4040242,1,1329.97198,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_61,144.2031346,276.7141233,370.2512918,159.5726763,372.3362446,22.16287173,602.5352601,806.5380914,1,1178.874336,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_62,133.5279473,256.2293044,342.8420271,195.8644794,457.0171185,27.20339994,557.9302883,794.9358109,1,1251.952929,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_63,143.8873231,276.1081066,369.4404244,136.2037261,317.8086942,18.9171842,601.2156801,781.7522571,1,1099.560951,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_64,153.8082675,295.1455946,394.9131195,158.969411,370.9286256,22.07908488,642.6691397,849.0281251,1,1219.956751,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_65,177.31703,340.2570037,455.2734557,179.9615878,419.9103715,24.99466499,740.8976447,975.4920472,1,1395.402419,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_66,169.5600291,325.371948,435.3568318,148.8712926,347.3663494,20.67656843,708.4859599,909.6000724,1,1256.966422,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_67,170.7117266,327.581962,438.3138928,160.4846291,374.4641345,22.28953184,713.2981876,926.3804839,1,1300.844618,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_68,172.6734556,331.346361,443.3507647,170.8168717,398.5727006,23.72456553,721.4950339,945.5139974,1,1344.086698,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_70,180,371.7871775,497.4617164,126.6116931,295.4272839,17.58495739,809.5534879,995.860587,1,1291.287871,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_71,180,430.8214949,576.451296,159.8394696,372.9587623,22.19992635,938.0986354,1167.11226,1,1540.071023,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_72,180,416.1749963,556.8538683,254.8865881,594.7353721,35.40091504,906.2064004,1227.915453,1,1822.650825,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_73,180,432.2334974,578.3405952,208.4452486,486.3722467,28.950729,941.1732212,1219.019341,1,1705.391588,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_74,180,356.0165295,476.3601451,252.3623084,588.8453862,35.05032064,775.2134572,1084.738983,1,1673.584369,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_75,180,347.9655669,465.5877304,181.1692401,422.7282268,25.16239448,757.6827697,994.7225374,1,1417.450764,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_76,178.1487806,341.8530656,457.4090315,187.6970874,437.9598705,26.06903994,744.3730133,986.9591845,1,1424.919055,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_77,174.3470749,334.5579006,447.6478952,185.689156,433.2746973,25.79016058,728.4880484,967.8949518,1,1401.169649,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_78,180,377.6024042,505.2426535,162.7563909,379.764912,22.60505431,822.2159392,1045.601449,1,1425.366361,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_79,170.7769079,327.7070396,438.4812502,173.3088988,404.3874305,24.07068041,713.5705398,939.4971886,1,1343.884619,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_80,173.4883652,332.9101064,445.4431001,229.7371022,536.0532384,31.90793089,724.9000345,1008.090309,1,1544.143547,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_81,177.9168527,341.4080148,456.8135409,156.828304,365.9327093,21.78170891,743.4039307,955.0498597,1,1320.982569,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_82,180,346.8134616,464.0461811,169.7711023,396.132572,23.57931978,755.174101,980.630745,1,1376.763317,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_83,180,352.2165905,471.2757197,156.9470857,366.2098666,21.79820636,766.9392238,980.4393959,1,1346.649262,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_84,180,376.635698,503.9491734,192.9343888,450.1802405,26.79644291,820.1109706,1073.51926,1,1523.699501,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_85,180,347.4929763,464.9553908,167.2790454,390.3177725,23.23320077,756.6537202,979.7274125,1,1370.045185,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_86,157.8663772,302.932778,405.3325903,181.8888155,424.4072361,25.26233551,659.6254575,890.1541838,1,1314.56142,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_87,180,381.4952719,510.4514202,279.4126508,651.9628518,38.80731264,830.6925217,1171.359343,1,1823.322195,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_88,180,376.5717762,503.8636443,219.3851837,511.8987619,30.47016443,819.9717832,1099.820604,1,1611.719366,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_89,180,386.6541337,517.3541226,229.65743,535.8673366,31.8968653,841.9257616,1133.665686,1,1669.533023,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_90,180,400.4678022,535.8372002,214.1355504,499.6496175,29.74104869,872.0045384,1150.440553,1,1650.09017,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_91,126.9875413,243.6787957,326.0490928,168.8271862,393.9301011,23.44822032,530.6019973,738.5550747,1,1132.485176,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_92,126.2433675,242.2507864,324.1383762,195.9918021,457.3142048,27.22108365,527.4925575,762.3809647,1,1219.69517,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_93,180,404.9824381,541.8779102,198.674147,463.5730096,27.59363155,881.8349991,1145.534495,1,1609.107505,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_94,180,399.8349809,534.9904674,233.6675049,545.224178,32.45382015,870.6265922,1168.492953,1,1713.717131,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_95,180,406.215722,543.5280788,233.7793741,545.4852062,32.46935754,884.5204314,1183.523175,1,1729.008381,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_96,180,385.1683667,515.3661245,242.8147093,566.567655,33.72426521,838.6905563,1143.349201,1,1709.916855,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_97,177.6859852,340.9649987,456.220773,215.2138989,502.165764,29.89081932,742.439279,1012.399671,1,1514.565435,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_98,162.865671,312.5260175,418.168615,163.878123,382.3822869,22.76085043,680.5143987,894.5727555,1,1276.955042,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
70_99,152.4928851,292.6214824,391.5357863,146.6277537,342.1314253,20.36496581,637.1729743,830.7850224,1,1172.916448,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_100,180,383.7871157,513.5179717,202.1107692,471.5917947,28.07094019,835.6829308,1099.415857,1,1571.007651,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_101,180,434.7569744,581.7170785,214.603246,500.7409073,29.80600641,946.6680035,1231.077299,1,1731.818206,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_102,180,385.4769998,515.7790843,216.8380186,505.9553767,30.1163915,839.362594,1118.094103,1,1624.049479,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_103,180,362.307917,484.7781988,228.674043,533.5727669,31.76028378,788.9127319,1075.760159,1,1609.332926,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_104,180,378.8492651,506.9109885,228.2559195,532.5971454,31.70221107,824.9309349,1114.016173,1,1646.613318,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_108,180,355.4526573,475.6056683,185.5276363,432.897818,25.76772728,773.9856454,1016.585962,1,1449.48378,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_109,180,356.1390344,476.5240602,224.9199305,524.8131711,31.23887926,775.4802074,1057.583025,1,1582.396196,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_110,180,398.6600011,533.4183114,226.4255128,528.3261965,31.44798791,868.0681152,1158.503825,1,1686.830022,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_111,180,392.5165267,525.1981696,229.3010382,535.0357557,31.84736644,854.690916,1147.015735,1,1682.05149,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_112,180,380.8576558,509.5982719,200.9979185,468.9951431,27.91637759,829.3041351,1091.453846,1,1560.448989,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_113,177.1147723,339.8688875,454.7541453,248.2319596,579.2079057,34.47666108,740.0525354,1042.854992,1,1622.062898,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_114,180,400.7654064,536.235403,227.3216568,530.4171991,31.57245236,872.6525611,1164.322466,1,1694.739665,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_115,180,354.0081375,473.6728601,200.2379523,467.2218886,27.81082673,770.8402544,1027.91895,1,1495.140839,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_116,180,375.3698423,502.2554228,63.54407792,148.2695151,8.825566385,817.3546143,941.169343,1,1089.438858,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_117,180,392.6116968,525.3255099,203.2259719,474.1939344,28.22582945,854.8981456,1121.163179,1,1595.357113,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_118,180,357.5694773,478.4380331,208.5391789,486.5914174,28.96377487,778.5949465,1044.546689,1,1531.138107,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_119,180,361.1948625,483.2889005,241.2991273,563.031297,33.51376771,786.4890949,1085.78289,1,1648.814187,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_150,180,397.7916919,532.2564892,199.2092439,464.821569,27.66795056,866.1774024,1129.257425,1,1594.078994,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_151,156.6070985,300.5163242,402.0993071,190.3501462,444.1503411,26.43752033,654.3637145,892.9657775,1,1337.116119,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_152,180,542.4513637,725.815205,340.6371112,794.819926,47.31070993,1181.168744,1608.90368,1,2403.723606,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_153,180,490.6827715,656.5473703,303.9924373,709.3156869,42.22117188,1068.444457,1451.222579,1,2160.538266,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_154,180,441.8569063,591.2169873,245.1345572,571.9806334,34.04646631,962.1278551,1278.208451,1,1850.189084,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_155,180,437.4356704,585.3012492,266.0476667,620.7778889,36.95106485,952.5007697,1288.784586,1,1909.562475,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_156,180,446.7106627,597.7114501,229.5226838,535.5529288,31.87815055,972.6967388,1273.944797,1,1809.497725,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_157,180,437.3855327,585.2341635,227.3808898,530.5554095,31.58067916,952.3915966,1250.000586,1,1780.555995,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_158,180,451.8624712,604.604715,239.4639004,558.7491009,33.25887508,983.9146204,1295.931087,1,1854.680187,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_159,180,433.4950252,580.0285549,228.1988861,532.4640675,31.69428976,943.9201535,1241.722466,1,1774.186534,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_160,180,429.1767259,574.2505488,197.6594372,461.2053534,27.45269963,934.5172089,1201.086712,1,1662.292065,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_161,180,439.7018245,588.3334272,248.9682131,580.9258305,34.57891851,957.4352404,1277.003465,1,1857.929295,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_162,180,450.8848484,603.2966282,243.955863,569.2303469,33.88275878,981.7858812,1298.13734,1,1867.367687,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_163,180,520.0312395,695.8164473,381.2495841,889.5823628,52.95133117,1132.349713,1597.097271,1,2486.679634,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_164,180,458.9192471,614.0468799,296.5018212,691.8375827,41.18080853,999.2805014,1369.467948,1,2061.305531,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_165,180,349.4553253,467.5810691,263.5919457,615.0478732,36.60999249,760.9266661,1080.62834,1,1695.676213,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_166,180,345.6654601,462.5101227,223.9190901,522.4778768,31.09987365,752.6743681,1032.094673,1,1554.57255,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_167,180,357.5042771,478.3507933,225.572979,526.3369509,31.32958044,778.4529752,1061.428049,1,1587.765,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_48,180,402.1514429,538.0899588,174.0586158,406.1367701,24.17480777,875.6706066,1114.300017,1,1520.436788,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_49,180,387.6153491,518.6402559,219.9644789,513.2504507,30.55062209,844.0187743,1126.220084,1,1639.470535,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_50,180,422.9417843,565.9080213,138.9791231,324.2846205,19.302656,920.9408431,1127.828929,1,1452.113549,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_51,180,407.2521863,544.9148972,163.1069415,380.5828634,22.65374189,886.7772958,1115.274025,1,1495.856888,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_52,180,423.7969251,567.0522238,224.3773192,523.5470781,31.16351658,922.8028821,1215.226468,1,1738.773546,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_53,180,385.3723965,515.6391221,154.8217101,361.2506568,21.50301531,839.1348239,1055.833229,1,1417.083886,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_54,173.8439471,333.5924392,446.3560806,120.8215111,281.9168592,16.78076544,726.3857901,900.7700309,1,1182.68689,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_55,170.2236741,326.6454288,437.060785,180.3589335,420.8375114,25.0498519,711.2589196,944.0651473,1,1364.902659,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_56,180,354.7733738,474.6967678,224.9217006,524.8173013,31.23912511,772.5065295,1054.391842,1,1579.209144,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_57,148.5296929,285.0164379,381.3600226,181.7220987,424.0182302,25.2391804,620.6132578,848.0985592,1,1272.116789,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_58,161.4253962,309.762247,414.4706122,190.1557871,443.6968365,26.41052601,674.4963857,914.3886463,1,1358.085483,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_59,155.6180063,298.6183365,399.559746,145.0518457,338.4543066,20.1460897,650.2309129,843.2299282,1,1181.684235,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_60,133.6873709,256.5352254,343.251358,126.7306951,295.7049552,17.60148544,558.5964205,726.5172785,1,1022.222234,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_61,142.4478799,273.3459318,365.7445566,146.2215134,341.1835312,20.30854354,595.2011416,785.3120018,1,1126.495533,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_62,154.2492444,295.9917935,396.0453575,80.58689663,188.0360921,11.19262454,644.5117081,772.6240476,1,960.6601397,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_63,179.8587782,345.1344123,461.7995658,200.7678767,468.4583789,27.88442734,751.5180302,1007.701855,1,1476.160234,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_64,178.2088656,341.9683638,457.5633037,165.9137502,387.1320837,23.04357644,744.624071,965.4454177,1,1352.577501,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_65,159.0993031,305.2986628,408.4982108,127.1910176,296.779041,17.66541913,664.7770883,840.9878912,1,1137.766932,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_66,180,382.1385076,511.3120877,65.64247213,153.1657683,9.117010025,832.0931448,959.0930675,1,1112.258836,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_67,180,413.3443552,553.0663908,170.7931038,398.5172421,23.72126444,900.0427791,1137.20385,1,1535.721092,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_71,180,422.8797509,565.8250188,246.7657933,575.786851,34.27302687,920.8057674,1235.470563,1,1811.257414,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_72,180,429.2421526,574.3380915,202.5646241,472.6507895,28.13397559,934.6596731,1206.144868,1,1678.795658,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_73,180,448.4238503,600.0037434,155.0961845,361.8910971,21.54113675,976.4271445,1203.523778,1,1565.414875,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_74,180,449.9067792,601.9879441,179.2992632,418.3649474,24.90267546,979.6561701,1231.193987,1,1649.558934,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_75,180,358.146611,479.2102542,198.8033809,463.8745554,27.6115807,779.8516347,1036.160246,1,1500.034801,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_76,180,352.2586569,471.3320058,181.5872329,423.7035434,25.22044903,767.030822,1005.177896,1,1428.881439,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_77,171.1739743,328.4689778,439.500745,227.7876299,531.5044697,31.63717084,715.2296334,995.7573527,1,1527.261822,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_78,180,353.4840722,472.9716459,210.2481353,490.5789823,29.20112993,769.6991206,1036.703853,1,1527.282836,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_79,175.1171406,336.0355943,449.625091,189.0517591,441.1207712,26.25718878,731.7056744,974.7124444,1,1415.833216,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_80,180,349.3100234,467.386651,179.4120047,418.6280109,24.91833401,760.6102762,996.1086791,1,1414.73669,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_81,180,346.7512615,463.9629555,229.1607615,534.7084434,31.82788357,755.0386623,1039.874978,1,1574.583422,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_82,180,350.278456,468.6824412,214.5574079,500.6339517,29.79964001,762.7190043,1033.518305,1,1534.152257,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_83,177.4611074,340.5334766,455.6433842,210.6343937,491.4802519,29.25477693,741.4996547,1006.811254,1,1498.291506,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_84,180,387.9141531,519.040064,191.7321922,447.3751151,26.62947116,844.6694094,1098.686409,1,1546.061524,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
71_85,180,353.9398107,473.5814369,153.2056559,357.4798637,21.27856334,770.6914752,980.7269035,1,1338.206767,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
