Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
151_102,180,497.1892627,665.2532389,103.9826425,242.6261659,14.4420337,1082.612113,1266.425144,1,1509.05131
151_103,180,480.9821001,643.5675988,125.8297767,293.6028123,17.47635789,1047.321587,1250.379476,1,1543.982288
151_104,180,410.4737733,549.2254714,96.6351556,225.4820297,13.4215494,893.7921881,1056.3344,1,1281.81643
151_105,159.5539238,306.1710432,409.6654804,52.35015755,122.1503676,7.270855221,666.6766659,768.1866811,1,890.3370487
151_106,134.863027,258.7912141,346.2699344,61.08866518,142.5402187,8.484536837,563.5087564,666.1498137,1,808.6900324
151_107,180,408.6689717,546.810596,102.153856,238.3589973,14.18803557,889.8622962,1057.633424,1,1295.992421
151_108,146.2403003,280.6232791,375.4818523,87.58660164,204.3687371,12.16480579,611.0473091,743.691733,1,948.0604701
151_109,127.5715066,244.7993776,327.548463,101.6607149,237.2083348,14.11954375,533.042025,674.0085555,1,911.2168903
151_110,119.7687254,229.8264731,307.514295,82.79686039,193.1926742,11.49956395,500.4390527,620.1376285,1,813.3303027
151_111,147.4339136,282.9137262,378.546535,111.1002131,259.2338305,15.43058516,616.034677,772.5604742,1,1031.794305
151_112,149.8623961,287.5737873,384.7818281,116.5886547,272.0401944,16.19286873,626.1817961,788.9442702,1,1060.984465
151_113,106.212989,203.814114,272.7090258,68.71665219,160.3388551,9.543979478,443.7980568,545.2397921,1,705.5786472
151_114,180,439.8920694,588.5879802,628.9122749,1467.461975,87.34892714,957.849492,1657.392324,1,3124.854299
151_115,112.7579551,216.3733734,289.5136687,86.41429327,201.6333509,12.00198519,471.1454019,592.3013354,1,793.9346863
151_117,129.3723671,248.2550829,332.172294,102.8543703,239.9935307,14.28532922,540.5667016,683.2817472,1,923.2752779
151_118,155.9945658,299.3409237,400.5265881,109.8964609,256.4250754,15.26339736,651.8043213,809.7639728,1,1066.189048
151_119,152.5104209,292.6551322,391.5808107,108.5853793,253.365885,15.08130269,637.2462455,792.8213221,1,1046.187207
151_120,155.4987744,298.3895402,399.2536101,174.6287615,407.4671101,24.25399467,649.7327171,872.2719118,1,1279.739022
151_121,180,346.6692717,463.8532509,69.09222924,161.2152015,9.596142958,754.8601325,879.6147518,1,1040.829953
151_122,180,346.6579578,463.8381125,98.57130973,229.9997227,13.6904597,754.8354968,909.0673801,1,1139.067103
151_123,180,361.2583263,483.3738169,164.8203225,384.5807525,22.89171148,786.6272852,1009.452466,1,1394.033218
151_124,177.0645981,339.7726072,454.6253196,107.9315995,251.8403988,14.99049994,739.8428885,902.3295263,1,1154.169925
151_125,172.382073,330.7872214,442.6026202,103.1507456,240.6850731,14.32649246,720.2775272,876.5405873,1,1117.22566
151_134,180,364.9526283,488.316897,141.8012113,330.8694929,19.69461269,794.6714977,995.0707366,1,1325.940229
151_135,180,384.1520301,514.0062375,133.4190736,311.3111716,18.5304269,836.4775191,1031.577341,1,1342.888513
151_136,180,391.651873,524.0412385,161.2108664,376.1586883,22.39039813,852.8081629,1076.903978,1,1453.062666
151_137,180,386.0256649,516.5132137,150.7740976,351.8062278,20.94084691,840.5572929,1053.312976,1,1405.119204
151_138,180,387.2873971,518.2014469,373.2069707,870.8162649,51.83430153,843.3046704,1278.695815,1,2149.51208
151_139,180,367.3027064,491.4613677,158.7071514,370.3166865,22.04265993,799.7887099,1017.471225,1,1387.787912
151_140,180,376.5034819,503.7722646,154.5220484,360.5514461,21.46139562,819.8230747,1034.797795,1,1395.349241
151_141,180,375.7822207,502.8071967,136.2217918,317.8508474,18.91969332,818.2525538,1014.811209,1,1332.662057
151_142,180,372.7440718,498.742068,156.059975,364.1399416,21.67499655,811.6370917,1027.546115,1,1391.686056
151_143,180,396.8975691,531.0601277,150.1549559,350.3615638,20.85485501,864.2304815,1078.112653,1,1428.474216
151_144,180,428.6379661,573.529673,157.1861856,366.7677663,21.83141468,933.3440783,1159.353825,1,1526.121591
151_145,180,409.4321807,547.8317911,138.6598777,323.5397146,19.25831636,891.5241569,1095.923849,1,1419.463564
151_146,180,387.4703296,518.4462157,133.6966849,311.9589315,18.56898403,843.7029995,1039.61323,1,1351.572162
151_147,180,385.4356344,515.7237362,134.3151569,313.4020328,18.65488292,839.2725223,1035.474528,1,1348.87656
151_148,180,387.004907,517.8234672,146.0090823,340.6878586,20.27903922,842.6895581,1050.837456,1,1391.525315
151_149,180,402.722668,538.8542741,146.895593,342.7563837,20.40216572,876.9144292,1088.472535,1,1431.228919
151_99,180,383.1849706,512.7122846,81.56959667,190.3290589,11.32911066,834.371781,977.4668519,1,1167.795911
152_100,180,383.6430546,513.3252139,90.69407992,211.6195198,12.5964,835.3692428,987.6623484,1,1199.281868
152_101,180,446.9938548,598.0903691,88.76351098,207.1148589,12.32826542,973.3133796,1133.847735,1,1340.962594
152_102,180,483.4448491,646.8628262,98.02183929,228.717625,13.61414436,1052.684136,1228.329515,1,1457.04714
152_103,180,423.7160418,566.9439996,117.788425,274.8396583,16.35950348,922.6267615,1108.448466,1,1383.288125
152_104,180,479.3931519,641.4415414,155.1244214,361.9569832,21.54505854,1043.861708,1275.959115,1,1637.916098
152_105,180,406.7370362,544.2256118,83.83060879,195.6047538,11.64314012,885.6555745,1034.793257,1,1230.398011
152_106,180,365.3263461,488.816942,52.81041536,123.2243025,7.334779916,795.4852551,906.9537035,1,1030.178006
152_107,133.2756195,255.7451079,342.1941585,78.37248016,182.8691204,10.8850667,556.8759674,676.3117465,1,859.1808669
152_108,104.6944661,200.9001918,268.8101159,76.30343449,178.0413471,10.59769924,437.4530938,546.0137422,1,724.0550893
152_109,97.40129261,186.9051832,250.0844001,86.09126913,200.8796279,11.95712072,406.9794553,523.0808524,1,723.9604804
152_110,133.7223031,256.6022574,343.3410486,72.76793045,169.7918377,10.10665702,558.7423801,672.7112364,1,842.5030741
152_111,130.2868451,250.0098921,334.5202782,89.97195746,209.9345674,12.49610521,544.387737,674.5021278,1,884.4366952
152_112,114.6712781,220.0448851,294.4262548,106.5388859,248.5907336,14.79706749,479.1399893,621.0100258,1,869.6007594
152_113,106.9785783,205.283218,274.6747283,65.45818281,152.7357599,9.091414287,446.996979,545.4161292,1,698.151889
152_115,99.60529484,191.1344848,255.7433247,60.25194337,140.5878678,8.368325474,416.1886105,507.1297529,1,647.7176207
152_116,144.4195401,277.1293879,370.8069274,99.34574775,231.8067447,13.79802053,603.439484,747.282063,1,979.0888077
152_117,165.0919062,316.7979824,423.8846243,116.1994423,271.1320321,16.13881145,689.8164518,856.882049,1,1128.014081
152_118,169.0163271,324.3286278,433.9608401,113.1755716,264.0763337,15.7188294,706.2141671,871.4650396,1,1135.541373
152_119,180,345.9565741,462.8996415,180.3244505,420.7570511,25.04506259,753.3082586,989.1806661,1,1409.937717
152_120,164.1002859,314.8951434,421.3385722,112.2342453,261.8799056,15.58808964,685.6730869,848.4679608,1,1110.347866
152_121,165.3035927,317.2041915,424.4281436,103.1086988,240.5869638,14.32065262,690.7009578,844.7410339,1,1085.327998
152_122,159.325584,305.7328776,409.0792024,118.3250106,276.0916914,16.43402926,665.7225757,833.1370906,1,1109.228782
152_123,162.4323039,311.6944212,417.0559157,127.1300558,296.6367969,17.65695221,678.703627,855.8803928,1,1152.51719
152_124,180,358.0406016,479.0684106,162.9213987,380.1499302,22.62797206,779.6208029,1000.030411,1,1380.180341
152_125,159.8508145,306.7407524,410.4277673,144.7391095,337.7245888,20.10265411,667.9171876,861.9076291,1,1199.632218
152_133,180,360.9327497,482.9381862,174.5942293,407.386535,24.24919853,785.9183536,1018.465165,1,1425.8517
152_134,180,355.5487019,475.7341787,182.6918248,426.2809244,25.37386457,774.1947791,1013.974705,1,1440.25563
152_135,180,355.3419194,475.4574979,137.0293718,319.7352008,19.03185721,773.7445175,967.8287891,1,1287.56399
152_136,180,361.2504732,483.3633092,123.6133274,288.4310973,17.16851771,786.6101853,968.2271098,1,1256.658207
152_137,180,363.6307322,486.5481628,163.4476293,381.3778017,22.70105965,791.7931155,1013.626524,1,1395.004326
152_138,180,374.3659252,500.9121535,123.4261406,287.994328,17.14251954,815.1686203,998.7042193,1,1286.698547
152_139,180,360.9463851,482.9564308,145.9836064,340.6284148,20.2755009,785.9480442,989.8864222,1,1330.514837
152_140,180,358.0151989,479.0344211,148.669696,346.8959573,20.64856891,779.5654894,985.719316,1,1332.615273
152_141,180,382.9766668,512.4335683,124.8150005,291.235001,17.33541674,833.9182068,1020.225235,1,1311.460236
152_142,180,365.6579791,489.2606762,153.0870601,357.2031403,21.2620917,796.2073742,1008.005715,1,1365.208856
152_143,180,356.8853084,477.5225957,124.7621283,291.1116327,17.32807339,777.1051926,959.1700324,1,1250.281665
152_144,180,357.0061262,477.6842534,123.7832806,288.8276548,17.19212233,777.3682691,958.4736602,1,1247.301315
152_145,180,666.5903234,891.9166299,48.70533121,113.6457728,6.76462934,1451.476958,1607.212285,1,1720.858057
152_146,180,381.5356313,510.5054222,141.567827,330.3249297,19.66219822,830.7804029,1033.608881,1,1363.93381
152_147,180,392.9097102,525.7242601,160.6936784,374.9519163,22.31856647,855.5470591,1079.327649,1,1454.279565
152_148,180,404.3505223,541.032389,109.1588477,254.703978,15.16095108,880.4590246,1054.541759,1,1309.245737
152_149,180,404.7551061,541.5737335,148.3074358,346.0506834,20.59825498,881.3399916,1094.636275,1,1440.686959
152_150,180,390.9117356,523.0509139,159.6614666,372.543422,22.17520371,851.1965398,1073.624116,1,1446.167538
152_99,180,391.8416189,524.2951239,72.91551583,170.1362036,10.12715498,853.2213279,989.0522586,1,1159.188462
153_101,180,502.4223389,672.2552422,208.5549405,486.6281944,28.96596398,1094.006952,1383.232522,1,1869.860716
153_102,180,464.388292,621.3646161,172.360425,402.174325,23.93894794,1011.189154,1258.113333,1,1660.287658
153_103,180,448.6294809,600.2788829,126.3149107,294.7347916,17.54373761,976.8748978,1175.223274,1,1469.958066
153_104,180,502.4354658,672.2728064,102.4217717,238.9841339,14.22524608,1094.035535,1277.130044,1,1516.114178
153_105,180,566.9916366,758.6507814,183.7256162,428.6931044,25.51744671,1234.604324,1509.368034,1,1938.061139
153_107,180,464.3556395,621.3209262,106.1107395,247.5917254,14.73760272,1011.118055,1191.787305,1,1439.379031
153_108,180,371.6571151,497.2876893,71.57140853,166.9999532,9.940473415,809.2702817,940.516213,1,1107.516166
153_109,129.0952795,247.7233744,331.4608531,74.3201096,173.413589,10.32223745,539.4089251,653.504337,1,826.9179261
153_110,116.7860904,224.1030385,299.8561783,79.61266125,185.7628762,11.05731407,487.9764755,603.5718781,1,789.3347544
153_111,100.1706501,192.2193557,257.1949126,64.6898319,150.9429411,8.984698882,418.5508787,514.1041001,1,665.0470412
153_112,114.448631,219.6176434,293.8545933,104.9934518,244.9847208,14.58242387,478.2096855,618.4656884,1,863.4504092
153_113,109.7561878,210.6132253,281.8064283,57.8885388,135.0732572,8.04007484,458.6028822,550.3081924,1,685.3814495
153_115,128.2653787,246.1308619,329.3300265,71.25822802,166.2691987,9.896976122,535.9412852,646.7191164,1,812.9883151
153_116,129.708105,248.8993368,333.0343239,92.14481402,215.004566,12.79789085,541.9695418,674.0784747,1,889.0830407
153_117,134.8774275,258.8188475,346.3069086,135.0742676,315.1732909,18.76031495,563.568927,740.2000236,1,1055.373315
153_118,153.883462,295.2898867,395.1061865,91.3893157,213.2417366,12.69296052,642.9833308,781.7853889,1,995.0271255
153_119,156.0603741,299.4672045,400.6955554,101.5937378,237.0520548,14.11024137,652.0792933,801.7564977,1,1038.808553
153_120,157.5228177,302.2735151,404.450478,113.7298252,265.3695922,15.79580907,658.1899358,820.4538184,1,1085.823411
153_121,174.2268001,334.3271031,447.3390817,124.8930718,291.4171675,17.34625999,727.985495,906.5592566,1,1197.976424
153_122,180,359.97584,481.6578142,127.9119482,298.4612125,17.76554838,783.8347165,969.5456024,1,1268.006815
153_123,172.4791884,330.9735779,442.8519705,87.39984577,203.9329734,12.13886748,720.683312,861.2253942,1,1065.158368
153_124,172.1384329,330.3196957,441.9770576,120.4754877,281.1094712,16.73270664,719.2595064,892.772241,1,1173.881712
153_125,158.841383,304.803735,407.8359835,83.5429032,194.9334408,11.60318101,663.6994005,796.1826217,1,991.1160624
153_133,171.2275554,328.5717956,439.6383181,132.5086709,309.1868988,18.40398209,715.4535155,900.7187846,1,1209.905683
153_134,180,355.6205128,475.8302636,147.0179619,343.0419111,20.41916139,774.3511447,978.4687383,1,1321.510649
153_135,180,474.7740878,635.2611034,43.9687078,102.5936515,6.106764977,1033.803859,1154.003899,1,1256.59755
153_136,180,351.3491714,470.1150885,107.3491176,250.4812743,14.90959968,765.0504492,928.8133774,1,1179.294652
153_137,180,348.0462595,465.6956994,138.0609571,322.1422333,19.17513295,757.858475,951.8029161,1,1273.945149
153_138,180,347.7582115,465.3102831,133.3591964,311.1714582,18.52211062,757.2312606,946.427691,1,1257.599149
153_139,160.4007039,307.7959454,411.8396453,144.4446626,337.0375461,20.06175872,670.2148333,864.0802534,1,1201.117799
153_140,180,360.1609627,481.9055136,136.86947,319.3620967,19.00964863,784.2378147,978.9359464,1,1298.298043
153_141,180,374.0809885,500.5309002,124.6414917,290.8301472,17.3113183,814.5481807,999.2533804,1,1290.083528
153_142,180,375.5296892,502.4693025,127.3630126,297.1803627,17.68930732,817.7026754,1005.362004,1,1302.542367
153_143,180,370.4982276,495.7370651,156.5368008,365.2525353,21.74122236,806.7468449,1022.772094,1,1388.024629
153_144,179.1881775,343.847584,460.0777533,98.53088523,229.9053988,13.68484518,748.716007,902.4562226,1,1132.361621
153_145,180,347.4241017,464.8632347,152.7556051,356.4297452,21.21605628,756.5037483,965.0429415,1,1321.472687
153_146,180,387.3872709,518.3350808,135.1026109,315.2394255,18.76425153,843.5221421,1040.824963,1,1356.064388
153_147,180,392.2645396,524.8610037,106.1097724,247.589469,14.73746841,854.1422228,1023.235316,1,1270.824785
153_148,180,371.320836,496.8377383,126.7472997,295.7436993,17.60379164,808.5380457,994.905874,1,1290.649573
153_149,180,374.0869658,500.5388979,135.0066942,315.0156198,18.75092977,814.5611959,1009.632558,1,1324.648178
153_150,169.8396755,325.9085666,436.0748427,84.75909076,197.7712117,11.77209595,709.6544282,846.7425001,1,1044.513712
154_102,180,433.4455652,579.9623761,55.09339817,128.5512624,7.651860863,943.8124562,1068.501339,1,1197.052602
154_103,180,410.5842502,549.3732925,64.20856148,149.8199768,8.917855768,894.0327476,1024.166104,1,1173.986081
154_104,180,423.9931678,567.3148021,75.65364508,176.5251718,10.50745071,923.2301937,1066.961615,1,1243.486787
154_105,180,486.8232226,651.3831852,88.55475202,206.6277547,12.29927112,1060.040426,1226.76116,1,1433.388915
154_106,180,500.9609702,670.2998897,121.5495448,283.6156045,16.88188123,1090.824873,1292.810405,1,1576.426009
154_107,180,521.1398965,697.2998616,93.83987113,218.9596993,13.03331545,1134.763775,1312.279629,1,1531.239329
154_108,118.620121,227.6223944,304.5651757,78.25779035,182.6015108,10.86913756,495.639749,610.4453604,1,793.0468712
154_109,180,408.5648356,546.671259,60.52632408,141.2280895,8.406433906,889.6355436,1015.762419,1,1156.990508
154_110,165.7130362,317.9898804,425.4794174,116.3783702,271.5495305,16.16366254,692.4117677,859.847668,1,1131.397198
154_111,135.2567046,259.5466495,347.2807282,54.31090879,126.7254538,7.543181782,565.1536903,661.1382865,1,787.8637403
154_112,131.3789214,252.105498,337.3242579,60.38847698,140.9064463,8.387288476,548.9508449,649.8182329,1,790.7246791
154_113,107.7166428,206.6995038,276.5697586,79.8307003,186.271634,11.08759727,450.0808914,563.0999627,1,749.3715967
154_114,128.5225236,246.6243021,329.9902634,310.918859,725.4773376,43.1831749,537.0157339,887.5334245,1,1613.010762
154_116,112.5345936,215.9447609,288.940173,88.79837961,207.1962191,12.33310829,470.2121131,593.6833135,1,800.8795325
154_117,140.3910134,269.3989717,360.4634129,85.20767459,198.8179073,11.83439926,586.6067751,715.0700593,1,913.8879666
154_118,154.3529358,296.1907689,396.3115922,124.911501,291.460169,17.3488196,644.9449701,817.4138622,1,1108.874031
154_119,145.8054026,279.7887456,374.365223,72.03234903,168.075481,10.00449293,609.2301419,726.1863176,1,894.2617987
154_120,152.1336904,291.9322168,390.6135295,101.4771128,236.7799299,14.09404346,635.6721228,784.0228591,1,1020.802789
154_121,176.8678305,339.3950262,454.1201055,117.0219031,273.0511073,16.25304211,739.020719,910.5370348,1,1183.588142
154_122,173.6721277,333.2627317,445.9149228,144.0975161,336.2275374,20.01354391,725.6678637,923.2751705,1,1259.502708
154_123,161.0466535,309.0354703,413.4981646,100.9924685,235.6490931,14.02673175,672.9138552,823.5261034,1,1059.175197
154_124,162.7007884,312.2096212,417.7452678,141.6123927,330.4289161,19.66838788,679.8254568,871.5672816,1,1201.996198
154_125,163.3477391,313.4510671,419.4063574,109.5574621,255.6340781,15.21631419,682.5286615,842.4148865,1,1098.048965
154_126,155.9576707,299.270125,400.4318574,101.3678013,236.5248696,14.0788613,651.6501594,801.0697836,1,1037.594653
154_133,167.3124404,321.0590074,429.5859958,119.7566382,279.4321558,16.63286643,699.0946837,870.4016414,1,1149.833797
154_134,170.9979373,328.1311772,439.0487582,131.6091053,307.0879122,18.27904241,714.4940844,898.7890407,1,1205.876953
154_135,170.7933069,327.738508,438.5233559,135.6890841,316.6078629,18.84570614,713.6390612,901.950948,1,1218.558811
154_136,173.4664212,332.8679977,445.3867575,135.3978049,315.9282114,18.80525069,724.8083442,913.65256,1,1229.580771
154_137,166.0301352,318.5983677,426.2935907,130.6256974,304.793294,18.14245799,693.7367275,875.5176558,1,1180.31095
154_138,172.6708908,331.3414393,443.3441794,169.9638427,396.5822996,23.60608928,721.4843172,944.6494614,1,1341.231761
154_139,167.5776389,321.5679019,430.266911,134.6815059,314.256847,18.70576472,700.2027835,886.5163187,1,1200.773166
154_140,180,353.806046,473.4024559,173.0660413,403.8207631,24.0369502,770.4002071,1000.274543,1,1404.095306
154_141,180,352.04661,471.048281,154.3005136,360.0345318,21.43062691,766.5690973,977.3954047,1,1337.429936
