Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6, TSUM7,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,CriticalTemperatureHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
103_105,55.93876854,233.6266213,156.2995003,205.657237,182.0918187,364.1836375,22.76147734,570.9044901,777.6751773,35,1,1141.858815
103_106,54.8961919,229.2723306,153.3864185,201.8242347,197.7480401,395.4960802,24.71850501,560.2640756,782.2310238,35,1,1177.727104
103_107,59.58550468,248.8571075,166.4889101,219.0643552,190.8160641,381.6321283,23.85200802,608.1226501,825.2264369,35,1,1206.858565
103_108,67.27413923,280.9684635,187.9718595,247.3313939,192.9836703,385.9673405,24.12295878,686.5919497,909.2553872,35,1,1295.222728
103_109,63.87846216,266.7865181,178.4839383,234.847287,179.024171,358.0483419,22.37802137,651.936069,859.1419144,35,1,1217.190256
103_110,55.7254406,232.7356634,155.7034369,204.8729431,188.1185839,376.2371678,23.51482299,568.7272903,781.4306273,35,1,1157.667795
103_111,61.03295638,254.9023469,170.5332604,224.3858687,182.3808038,364.7616077,22.79760048,622.8951718,832.2022799,35,1,1196.963888
103_112,63.67374936,265.9315411,177.9119467,234.0946665,214.7766543,429.5533085,26.84708178,649.8467943,892.7148085,35,1,1322.268117
103_113,66.14244167,276.2419619,184.8097634,243.1707411,259.7321047,519.4642094,32.46651309,675.0419775,963.9545711,35,1,1483.418781
103_114,62.76431038,262.133296,175.3708672,230.7511408,235.6952568,471.3905135,29.4619071,640.565167,903.9505607,35,1,1375.341074
103_115,66.13035978,276.1915023,184.7760052,243.1263224,224.3164018,448.6328037,28.03955023,674.9186711,928.4102317,35,1,1377.043035
103_116,67.24609899,280.8513543,187.8935118,247.2283048,214.4938534,428.9877068,26.81173167,686.3057743,930.4670243,35,1,1359.454731
103_117,66.84784967,279.1880777,186.7807564,245.7641529,234.7725155,469.5450309,29.34656443,682.2412886,946.5055024,35,1,1416.050533
103_118,66.09108098,276.0274555,184.6662556,242.9819151,200.2899068,400.5798137,25.03623836,674.5177964,903.9655331,35,1,1304.545347
103_119,67.09760997,280.2311942,187.478616,246.6823893,202.2919923,404.5839845,25.28649903,684.7903128,916.6841918,35,1,1321.268176
103_120,66.48698255,277.6809268,185.7724512,244.4374355,250.3648522,500.7297045,31.29560653,678.5583212,958.2556657,35,1,1458.98537
103_121,61.80568241,258.1296145,172.6923478,227.2267733,198.2746697,396.5493393,24.78433371,630.7815227,856.3234052,35,1,1252.872745
103_122,64.52650859,269.493065,180.2946563,237.2298107,238.1784589,476.3569179,29.77230737,658.5499547,925.1959909,35,1,1401.552909
103_123,63.18049638,263.8714846,176.5337398,232.2812364,204.7145301,409.4290603,25.58931627,644.8127124,877.4009909,35,1,1286.830051
103_124,63.33585415,264.5203317,176.9678277,232.8524047,177.7864597,355.5729194,22.22330746,646.3982755,852.1270238,35,1,1207.699943
103_125,58.924717,246.0973472,164.6425915,216.6349887,194.8496858,389.6993715,24.35621072,601.3787287,822.2246131,35,1,1211.923985
103_126,62.37968302,260.5269111,174.2961731,229.3370696,239.7777225,479.5554449,29.97221531,636.6397054,903.9378763,35,1,1383.493321
103_127,64.24301246,268.3090517,179.5025347,236.1875455,202.2733038,404.5466075,25.28416297,655.6566265,886.2724357,35,1,1290.819043
103_128,59.85815652,249.9958299,167.2507314,220.0667516,203.5280082,407.0560164,25.44100103,610.9053027,840.8413211,35,1,1247.897337
103_129,65.77899391,274.724033,183.7942476,241.8345361,258.7480047,517.4960093,32.34350058,671.3326724,959.1008214,35,1,1476.596831
103_130,65.47971175,273.4740899,182.958018,240.734234,225.8087207,451.6174415,28.22609009,668.2782339,922.9750628,35,1,1374.592504
103_131,65.76083914,274.6482102,183.743521,241.7677906,199.5497472,399.0994944,24.9437184,671.147387,899.7092691,35,1,1298.808763
103_132,64.72261697,270.3121059,180.8426062,237.9507974,225.7535085,451.507017,28.21918856,660.5514137,914.8590179,35,1,1366.366035
103_133,65.31527358,272.7873187,182.4985584,240.1296819,224.0880677,448.1761354,28.01100846,666.5999973,919.5036268,35,1,1367.679762
103_134,64.84242634,270.8124861,181.1773676,238.391273,243.2943451,486.5886903,30.41179314,661.774174,933.6754719,35,1,1420.264162
103_135,64.40741639,268.9956799,179.9618986,236.7919717,228.2707062,456.5414124,28.53383827,657.3345136,914.0202564,35,1,1370.561669
103_136,60.91792099,254.421905,170.211838,223.9629445,233.1535621,466.3071241,29.14419526,621.7211342,881.7502496,35,1,1348.057374
103_137,64.41188594,269.0143468,179.9743871,236.8084039,185.1727298,370.3454596,23.14659123,657.3801294,870.9698676,35,1,1241.315327
103_138,61.40518159,256.4569346,171.5733014,225.7543438,225.0606298,450.1212595,28.13257872,626.6940585,878.8452096,35,1,1328.966469
103_139,58.60708881,244.7707824,163.755101,215.467238,218.3844818,436.7689635,27.29806022,598.1370528,842.3776032,35,1,1279.146567
103_140,58.75295598,245.3799923,164.162671,216.0035143,208.6817629,417.3635259,26.08522037,599.625756,834.2279406,35,1,1251.591467
103_141,61.68550424,257.6276939,172.3565559,226.7849418,158.1584695,316.3169389,19.76980868,629.5549986,814.927661,35,1,1131.2446
103_142,68.74565629,287.1142112,192.0834513,252.7413831,210.973759,421.947518,26.37171988,701.6100796,942.9128046,35,1,1364.860323
103_143,67.84275014,283.3432503,189.5606253,249.4218752,230.8911257,461.7822514,28.86139071,692.3951257,953.2168764,35,1,1414.999128
103_144,62.96287148,262.9625806,175.9256702,231.4811448,267.8038453,535.6076905,33.47548066,642.5916582,938.1732409,35,1,1473.780931
103_145,63.82131235,266.5478336,178.324255,234.6371774,205.6117118,411.2234236,25.70146398,651.3528048,885.1209779,35,1,1296.344401
103_146,60.80189765,253.9373369,169.8876551,223.5363881,195.4155515,390.8311031,24.42694394,620.5370136,842.7769317,35,1,1233.608035
103_147,60.6454811,253.2840678,169.4506089,222.9613273,170.0249233,340.0498466,21.25311541,618.9406447,815.7209273,35,1,1155.770774
103_148,66.27512716,276.796119,185.1805023,243.6585554,169.594718,339.189436,21.19933975,676.3961501,875.2298947,35,1,1214.419331
103_149,64.34459886,268.7333243,179.7863791,236.5610249,182.7402717,365.4805434,22.84253396,656.6934053,867.821,35,1,1233.301543
103_65,51.44750613,214.8689959,143.7503847,189.1452429,140.6008181,281.2016362,17.57510226,525.0671944,688.3654416,35,1,969.5670778
103_66,53.60579741,223.883036,149.7809045,197.0801373,146.7024069,293.4048139,18.33780087,547.0944612,717.4464846,35,1,1010.851299
103_67,58.94198981,246.1694866,164.6908538,216.6984917,147.9919475,295.9838951,18.49899344,601.5550131,775.5507796,35,1,1071.534675
103_68,57.43927591,239.8934462,160.4920944,211.1738082,188.9463309,377.8926618,23.61829136,586.2184918,800.5056796,35,1,1178.398341
103_69,55.63603142,232.3622486,155.4536171,204.5442329,178.7231415,357.4462831,22.34039269,567.8147907,771.0832402,35,1,1128.529523
103_70,66.7667842,278.8495102,186.5542499,245.4661181,141.8234278,283.6468557,17.72792848,681.4139439,852.693306,35,1,1136.340162
103_71,55.93526572,233.6119919,156.289713,205.644359,158.7072361,317.4144722,19.83840451,570.8687408,754.2532999,35,1,1071.667772
103_72,59.32719434,247.778282,165.7671606,218.1146848,163.336573,326.6731459,20.41707162,605.4863652,794.9967003,35,1,1121.669846
103_74,57.57790136,240.4724113,160.8794302,211.6834606,175.5165911,351.0331822,21.93957389,587.6332868,788.5518932,35,1,1139.585075
103_75,56.48409251,235.9041508,157.8231996,207.6621045,177.8379031,355.6758062,22.22973789,576.4700023,779.227358,35,1,1134.903164
103_76,61.76353618,257.953592,172.5745863,227.0718239,176.2781003,352.5562005,22.03476253,630.3513833,833.8781024,35,1,1186.434303
103_77,60.86905897,254.2178342,170.0753118,223.7833047,113.1908237,226.3816473,14.14885296,621.2224542,761.2672744,35,1,987.6489217
103_78,58.24581279,243.2619237,162.7456533,214.1390173,188.8960964,377.7921927,23.61201204,594.4499123,809.0426907,35,1,1186.834883
103_79,64.49327542,269.3542676,180.2017989,237.1076299,165.9189353,331.8378707,20.73986692,658.2107808,852.5826317,35,1,1184.420502
103_80,61.15391268,255.4075174,170.8712265,224.830561,174.2317608,348.4635215,21.7789701,624.1296376,825.3410657,35,1,1173.804587
103_81,63.60458571,265.6426812,177.7186953,233.8403883,139.3704002,278.7408003,17.42130002,649.1409182,816.5721649,35,1,1095.312965
103_82,62.8441285,262.466654,175.5938884,231.0445898,179.9255369,359.8510739,22.49069212,641.3797813,849.030669,35,1,1208.881743
103_83,65.07626292,271.7890977,181.8307345,239.2509663,182.9486771,365.8973542,22.86858464,664.1606826,875.8194757,35,1,1241.71683
103_84,67.69390377,282.7215977,189.144731,248.8746459,196.6487161,393.2974323,24.58108952,690.8760171,917.3896908,35,1,1310.687123
103_86,63.19701094,263.9404571,176.5798834,232.3419517,220.7643773,441.5287546,27.59554716,644.981258,893.6266695,35,1,1335.155424
103_87,68.60583343,286.5302452,191.6927698,252.2273285,206.6179668,413.2359335,25.82724585,700.183064,937.0683102,35,1,1350.304244
103_88,67.74123102,282.9192586,189.2769689,249.0486431,204.7527008,409.5054017,25.5940876,691.3590335,925.9975715,35,1,1335.502973
103_89,65.75748933,274.6342198,183.7341613,241.7554751,206.2291436,412.4582872,25.77864295,671.1131992,906.3529998,35,1,1318.811287
103_90,71.29735846,297.7713203,199.2132074,262.122641,215.5765271,431.1530542,26.94706589,727.6524518,974.6836958,35,1,1405.83675
103_91,72.67984184,303.5452214,203.0760286,267.2053005,205.784786,411.5695721,25.72309825,741.7619145,979.6113366,35,1,1391.180909
103_92,75.15003355,313.8619045,209.9780348,276.2868877,226.7512252,453.5024504,28.34390315,766.9724004,1026.878052,35,1,1480.380503
103_93,78.10388459,326.1985764,218.2314421,287.1466341,188.6672703,377.3345406,23.58340879,797.1190566,1020.243923,35,1,1397.578464
103_94,75.42584504,315.013823,210.7486846,277.3009005,148.932024,297.864048,18.616503,769.7873001,951.9954322,35,1,1249.85948
103_95,75.04821957,313.4366813,209.6935546,275.9125716,213.082299,426.164598,26.63528738,765.9332989,1012.125107,35,1,1438.289705
103_96,75.37191587,314.7885895,210.5980001,277.1026315,219.6042945,439.208589,27.45053681,769.2369053,1022.093516,35,1,1461.302105
103_97,77.83249072,325.0651079,217.4731357,286.1488626,189.1134797,378.2269593,23.63918496,794.3492427,1017.800586,35,1,1396.027545
103_98,76.43699721,319.2368703,213.5739627,281.0183717,149.2175907,298.4351814,18.65219883,780.1070001,963.0467954,35,1,1261.481977
103_99,77.05533072,321.819322,215.3016593,283.2916567,199.4753697,398.9507395,24.93442122,786.4176391,1019.888008,35,1,1418.838747
104_100,79.30235903,331.2039697,221.5801207,291.5527902,197.7964156,395.5928311,24.72455195,809.3505458,1042.133296,35,1,1437.726127
104_101,72.57921988,303.1249768,202.794879,266.8353669,194.5978271,389.1956541,24.32472838,740.7349786,967.3530497,35,1,1356.548704
104_102,67.33202564,281.2102244,188.133601,247.5442116,206.8055883,413.6111766,25.85069854,687.1827316,923.6936253,35,1,1337.304802
104_103,63.82897293,266.5798278,178.3456596,234.6653413,219.275101,438.550202,27.40938763,651.4309878,898.8659298,35,1,1337.416132
104_104,64.92207245,271.1451258,181.3999082,238.6840896,211.5405784,423.0811568,26.4425723,662.5870328,902.769702,35,1,1325.850859
104_105,62.34327702,260.3748626,174.1944504,229.203224,189.5752451,379.1504902,23.69690564,636.2681502,853.3477821,35,1,1232.498272
104_106,57.1219076,238.5679667,159.60533,210.0070129,157.9860879,315.9721758,19.74826099,582.9794681,766.1663976,35,1,1082.138573
104_107,61.69761322,257.6782667,172.3903898,226.8294601,183.9844232,367.9688465,22.99805291,629.6785814,840.8825398,35,1,1208.851386
104_108,62.53322043,261.1681556,174.7251747,229.9015454,184.0674769,368.1349538,23.00843461,638.2066902,849.8623526,35,1,1217.997306
104_109,61.56229558,257.1131166,172.0122964,226.3319688,178.5317666,357.0635333,22.31647083,628.2975455,833.9891483,35,1,1191.052682
104_110,63.58449055,265.5587543,177.6625471,233.7665091,211.1321484,422.2642969,26.39151856,648.9358294,888.1199589,35,1,1310.384256
104_111,61.49662177,256.8388318,171.8287961,226.0905209,205.937679,411.875358,25.74220988,627.6272863,860.6958278,35,1,1272.571186
104_112,67.92294771,283.6781931,189.7847068,249.7167192,198.386964,396.773928,24.7983705,693.2136127,921.566583,35,1,1318.340511
104_113,67.10166192,280.2481171,187.4899376,246.6972861,213.5044219,427.0088437,26.68805273,684.8316666,927.9397627,35,1,1354.948606
104_114,63.56128896,265.4618536,177.5977191,233.6812091,210.4999303,420.9998607,26.31249129,648.6990367,887.2407121,35,1,1308.240573
104_115,63.05744305,263.357556,176.1899143,231.8288344,277.6143239,555.2286478,34.70179049,643.5568446,948.9906287,35,1,1504.219277
104_116,66.16184701,276.3230078,184.8639842,243.2420843,213.5336666,427.0673331,26.69170832,675.2400262,917.9627428,35,1,1345.030076
104_117,65.56498178,273.8302177,183.1962725,241.0477268,215.4231412,430.8462823,26.92789264,669.1484898,913.4973582,35,1,1344.343641
104_118,67.84296316,283.3441399,189.5612205,249.4226583,215.4644247,430.9288494,26.93305309,692.3972998,937.7924435,35,1,1368.721293
104_119,67.11002059,280.2830268,187.5132927,246.7280165,203.4725779,406.9451558,25.43407224,684.9169741,917.996914,35,1,1324.94207
104_120,67.67091905,282.6256028,189.080509,248.7901432,209.7502157,419.5004315,26.21877697,690.6414378,930.2464708,35,1,1349.746902
104_121,69.03131392,288.3072519,192.8816123,253.7915949,173.7794184,347.5588368,21.7224273,704.5254678,908.7598776,35,1,1256.318714
104_122,66.37705588,277.2218213,185.4653031,244.0332934,242.0740877,484.1481753,30.25926096,677.4364226,948.7945054,35,1,1432.942681
104_123,64.5551089,269.6125133,180.3745689,237.3349589,194.6744931,389.3489862,24.33431164,658.841846,881.9965342,35,1,1271.34552
104_124,66.42286804,277.4131544,185.5933077,244.2017204,103.0402324,206.0804648,12.88002905,677.9039761,810.248415,35,1,1016.32888
104_125,63.60916217,265.6617946,177.7314825,233.8572135,195.7151277,391.4302554,24.46439096,649.187625,872.9656183,35,1,1264.395874
104_126,61.79079064,258.0674194,172.6507385,227.1720241,255.179034,510.358068,31.89737925,630.6295391,913.069216,35,1,1423.427284
104_127,63.44272816,264.9666879,177.2664462,233.2453238,204.9994821,409.9989642,25.62493526,647.489019,880.47794,35,1,1290.476904
104_128,65.31603696,272.790507,182.5006914,240.1324885,232.653246,465.3064921,29.08165575,666.6077883,928.0769329,35,1,1393.383425
104_129,64.77450703,270.5288232,180.9875931,238.1415697,232.9135155,465.8270309,29.11418943,661.0809976,922.5715014,35,1,1388.398532
104_130,63.25395081,264.1782648,176.7389801,232.5512894,240.9761988,481.9523977,30.12202485,645.5623796,914.4447332,35,1,1396.397131
104_131,63.35453864,264.5983669,177.0200343,232.9210976,203.4797848,406.9595697,25.4349731,646.5889672,878.0192837,35,1,1284.978853
104_132,63.9306498,267.0044782,178.6297567,235.0391533,214.0418913,428.0837825,26.75523641,652.4686899,894.7152796,35,1,1322.799062
104_133,63.93465806,267.0212186,178.6409563,235.0538896,231.9514105,463.9028209,28.99392631,652.5095978,912.667475,35,1,1376.570296
104_134,67.30550955,281.0994807,188.0595119,247.4467259,190.029863,380.0597261,23.75373288,686.9121114,906.6355816,35,1,1286.695308
104_135,63.60701646,265.6528331,177.7254871,233.8493249,202.909324,405.8186481,25.36366551,649.1657261,880.1369692,35,1,1285.955617
104_136,64.56241457,269.6430252,180.3949818,237.3618179,220.5204229,441.0408457,27.56505286,658.9164068,907.9202478,35,1,1348.961094
104_137,60.82589915,254.0375785,169.9547181,223.6246289,173.2819254,346.5638509,21.66024068,620.7819701,820.898851,35,1,1167.462702
104_138,59.96918079,250.4595195,167.5609462,220.4749291,168.0927276,336.1854551,21.01159095,612.0384033,806.5881223,35,1,1142.773577
104_139,59.15783115,247.0709416,165.2939399,217.492026,212.4844845,424.968969,26.56056056,603.7578644,842.341392,35,1,1267.310361
104_140,57.67857629,240.8928772,161.1607278,212.053589,168.5448534,337.0897068,21.06810668,588.6607633,782.6520474,35,1,1119.741754
104_141,60.42568154,252.3660814,168.8364631,222.1532407,204.9341354,409.8682708,25.61676692,616.6973963,848.2899206,35,1,1258.158191
104_142,62.22398694,259.876651,173.8611399,228.7646576,245.8320012,491.6640024,30.72900015,635.0506896,908.3344497,35,1,1399.998452
104_143,63.932234,267.0110946,178.6341831,235.0449776,162.8381418,325.6762837,20.35476773,652.4848581,843.5283972,35,1,1169.204681
104_144,60.17129305,251.3036354,168.1256717,221.2179889,167.4674116,334.9348232,20.93342645,614.1011373,808.1147075,35,1,1143.049531
104_145,61.60026485,257.2716941,172.118387,226.4715616,241.4735599,482.9471199,30.18419499,628.6850553,897.3352027,35,1,1380.282323
104_146,65.16975946,272.1795833,182.0919749,239.5947036,157.9099677,315.8199354,19.73874596,665.1148973,851.7762295,35,1,1167.596165
104_147,62.48381239,260.9618044,174.5871228,229.7198982,210.9150017,421.8300034,26.36437522,637.7024375,876.183827,35,1,1298.01383
104_148,65.14520986,272.0770526,182.0233804,239.5044477,182.4158354,364.8316708,22.80197943,664.864347,876.0207162,35,1,1240.852387
104_149,66.86511998,279.2602066,186.8290116,245.8276467,191.7307262,383.4614525,23.96634078,682.4175473,903.6475911,35,1,1287.109044
104_67,57.99323016,242.2070198,162.0399077,213.2104047,175.8792318,351.7584635,21.98490397,591.8720837,793.336564,35,1,1145.095028
104_68,62.45351321,260.8352607,174.5024633,229.6085041,154.965834,309.9316679,19.37072925,637.3932077,819.9120622,35,1,1129.84373
104_69,56.64753449,236.5867614,158.2798757,208.2629942,161.5501729,323.1003457,20.19377161,578.138072,764.6798041,35,1,1087.78015
104_70,59.88547413,250.1099211,167.32706,220.167184,169.7448231,339.4896462,21.21810289,611.1841029,807.3489881,35,1,1146.838634
104_71,59.91189131,250.2202516,167.4008727,220.264306,192.2590029,384.5180059,24.03237537,611.4537136,830.1444333,35,1,1214.662439
104_72,55.89305454,233.4356981,156.17177,205.4891708,161.4927639,322.9855279,20.18659549,570.4379384,756.5894028,35,1,1079.574931
104_73,54.28734395,226.7294951,151.6852257,199.5858231,170.8270931,341.6541862,21.35338664,554.050245,748.8276369,35,1,1090.481823
104_74,56.04600089,234.074474,156.5991201,206.0514736,148.0433445,296.086689,18.50541806,571.9988908,744.7684122,35,1,1040.855101
104_75,59.03764104,246.5689711,164.9581146,217.0501506,189.3631885,378.7263771,23.67039857,602.5312182,817.9404248,35,1,1196.666802
104_76,61.46724448,256.7161384,171.7467124,225.9825162,174.2001396,348.4002792,21.77501745,627.3274651,828.6455066,35,1,1177.045786
104_77,62.92816983,262.8176501,175.8287097,231.3535652,161.5244114,323.0488228,20.19055143,642.2374973,831.5243365,35,1,1154.573159
104_78,62.83814716,262.4416731,175.5771758,231.0225995,182.6753748,365.3507496,22.83442185,641.3187365,851.7168233,35,1,1217.067573
