Location,TSUM_0,TSUM_1,TSUM_2,TSUM_3,TSUM_4,TSUM_5,TSUM_6,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,CriticalTemperatureHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd,OrganGrowthRespiration_0,OrganGrowthRespiration_1,OrganGrowthRespiration_2,OrganGrowthRespiration_3,OrganMaintenanceRespiration_0,OrganMaintenanceRespiration_1,OrganMaintenanceRespiration_2,OrganMaintenanceRespiration_3,MaxAssimilationRate,MinimumTemperatureForAssimilation,OptimumTemperatureForAssimilation,MaximumTemperatureForAssimilation
90_91,84.55209097,353.1293207,236.2484894,310.8532752,198.8305504,397.6611008,24.8538188,862.9286923,1099.061636,35,1,1496.722736,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
90_92,77.78834871,324.8807501,217.3497978,285.9865757,202.1474581,404.2949162,25.26843226,793.8987345,1030.364582,35,1,1434.659498,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
90_93,77.59167362,324.0593424,216.8002644,285.2635056,209.5978476,419.1956952,26.19973095,791.8914918,1035.72096,35,1,1454.916655,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
90_94,79.24100117,330.9477104,221.4086797,291.3272098,200.7715998,401.5431996,25.09644998,808.7243347,1044.4552,35,1,1445.998399,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
90_95,70.03890057,292.5154079,195.696928,257.4959576,217.9840478,435.9680956,27.24800598,714.8087786,963.6923413,35,1,1399.660437,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
90_96,71.47062891,298.4949792,199.6973454,262.7596647,191.53534,383.07068,23.9419175,729.4208296,952.4873293,35,1,1335.558009,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
90_97,72.48097391,302.7146554,202.5203682,266.4741684,232.2044896,464.4089792,29.0255612,739.7322918,1003.913682,35,1,1468.322661,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
90_98,72.48469682,302.730204,202.5307704,266.4878556,188.2952251,376.5904502,23.53690314,739.7702874,960.0440551,35,1,1336.634505,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
90_99,74.4303932,310.8563477,207.967275,273.6411511,179.0239792,358.0479584,22.3779974,759.6278357,971.488753,35,1,1329.536711,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_100,68.29105909,285.2155994,190.8132533,251.0700699,219.0353905,438.070781,27.37942381,696.9705141,946.134313,35,1,1384.205094,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_101,68.73537849,287.0712863,192.0547339,252.7035971,275.8538478,551.7076956,34.48173098,701.5051856,1007.683465,35,1,1559.391161,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_102,88.08963122,367.9037535,246.132793,323.8589379,224.5033229,449.0066458,28.06291536,899.0324119,1162.398807,35,1,1611.405453,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_103,87.22713598,364.3015675,243.7228798,320.6879995,211.9290401,423.8580802,26.49113001,890.2298869,1140.641487,35,1,1564.499567,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_104,78.67076009,328.5661153,219.815359,289.2307353,280.0401476,560.0802952,35.00501845,802.9045213,1117.652357,35,1,1677.732652,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_105,59.01952416,246.4933065,164.9074939,216.9835444,209.6005776,419.2011552,26.2000722,602.3463195,837.9849224,35,1,1257.186078,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_106,59.26161304,247.5043836,165.5839187,217.8735771,205.286938,410.573876,25.66086725,604.8170502,836.2488174,35,1,1246.822693,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_107,62.9641047,262.9677311,175.929116,231.4856787,219.7663197,439.5326394,27.47078996,642.6042444,890.1488456,35,1,1329.681485,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_108,63.09025091,263.494577,176.2815833,231.9494515,248.8884468,497.7768936,31.11105585,643.8916777,920.6140587,35,1,1418.390952,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_109,59.35917324,247.9118409,165.8565134,218.2322543,202.621388,405.242776,25.3276735,605.8127381,834.6219966,35,1,1239.864773,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_110,61.7454847,257.8782005,172.5241483,227.0054582,215.4333459,430.8666918,26.92916824,630.167152,872.8411529,35,1,1303.707845,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_111,64.99668885,271.456759,181.6083952,238.9584146,204.384037,408.768074,25.54800463,663.3485591,896.4076058,35,1,1305.17568,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_112,61.85137147,258.3204335,172.8200085,227.3947478,176.649909,353.299818,22.08123863,631.24782,835.1850987,35,1,1188.484917,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_113,62.74564247,262.05533,175.3187068,230.6825088,186.0503267,372.1006534,23.25629084,640.3746445,854.1068723,35,1,1226.207526,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_114,60.46739108,252.5402801,168.9530044,222.3065846,176.8599989,353.7199978,22.10749986,617.1230789,820.659868,35,1,1174.379866,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_115,60.94076446,254.5173101,170.2756653,224.0469279,240.3894366,480.7788732,30.04867958,621.954272,889.2293399,35,1,1370.008213,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_116,61.90536893,258.5459523,172.9708837,227.5932678,223.099323,446.198646,27.88741538,631.7989117,882.2094268,35,1,1328.408073,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_117,59.53286588,248.6372631,166.3418311,218.8708302,241.4574751,482.9149502,30.18218439,607.5854247,875.3073994,35,1,1358.22235,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_118,67.43627033,281.6455993,188.4248729,247.9274641,187.4718492,374.9436984,23.43398115,688.2466406,905.4697855,35,1,1280.413484,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_119,65.21513658,272.3690995,182.2187639,239.7615312,223.9983713,447.9967426,27.99979641,665.5780109,918.3477659,35,1,1366.344508,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_120,62.94967673,262.9074731,175.8888026,231.4326347,217.9704371,435.9408742,27.24630464,642.4569942,888.1993475,35,1,1324.140222,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_121,59.25576148,247.4799447,165.5675688,217.852064,213.2460846,426.4921692,26.65576058,604.7573297,844.145662,35,1,1270.637831,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_122,61.58283248,257.1988883,172.0696789,226.4074721,182.0896814,364.1793628,22.76121018,628.5071426,837.7657207,35,1,1201.945083,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_123,60.86356456,254.194887,170.0599597,223.7631047,209.0560619,418.1121238,26.13200774,621.1663789,857.0740134,35,1,1275.186137,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_124,57.27400027,239.2031773,160.0302948,210.5661772,178.7102585,357.420517,22.33878231,584.531708,788.5099078,35,1,1145.930425,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_125,56.63514891,236.5350334,158.2452689,208.2174589,206.3636523,412.7273046,25.79545654,578.0116662,809.3614136,35,1,1222.088718,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_126,73.70521407,307.8276584,205.9410392,270.9750514,279.2980202,558.5960404,34.91225253,752.2267428,1064.041769,35,1,1622.63781,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_127,92.36514674,385.7603183,258.0790864,339.5777449,200.0548156,400.1096312,25.00685195,942.6678202,1183.471965,35,1,1583.581596,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_128,83.62525937,349.2584358,233.6588129,307.4458061,270.5120575,541.024115,33.81400719,853.469558,1160.875112,35,1,1701.899227,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_129,92.57447148,386.6345569,258.6639643,340.3473212,232.1530927,464.3061854,29.01913659,944.8041638,1217.798935,35,1,1682.10512,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_130,84.32522549,352.1818237,235.6146005,310.019211,275.7517253,551.5034506,34.46896566,860.6133299,1173.56736,35,1,1725.070811,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_131,83.53338247,348.8747146,233.402098,307.1080234,242.7596355,485.519271,30.34495444,852.5318731,1132.144471,35,1,1617.663742,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_132,73.10269013,305.3112349,204.2575165,268.7598898,290.1280709,580.2561418,36.26600886,746.0774544,1068.456712,35,1,1648.712854,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_133,79.26360931,331.0421326,221.4718494,291.4103279,212.3613492,424.7226984,26.54516865,808.9550706,1056.285659,35,1,1481.008358,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_134,75.14643784,313.8468871,209.967988,276.2736682,253.4973292,506.9946584,31.68716615,766.9357031,1053.585872,35,1,1560.580531,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_135,78.99834614,329.9342688,220.730673,290.4350957,254.8430122,509.6860244,31.85537653,806.247826,1095.94305,35,1,1605.629074,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_136,74.66028509,311.8164844,208.60962,274.4863419,268.9509982,537.9019964,33.61887478,761.9740852,1063.863444,35,1,1601.765441,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_137,77.76302256,324.7749762,217.2790335,285.8934649,246.1432534,492.2865068,30.76790668,793.6402589,1074.090728,35,1,1566.377235,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_138,90.00931703,375.9212648,251.496621,330.9166063,211.0156909,422.0313818,26.37696136,918.6244993,1169.350183,35,1,1591.381565,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_139,90.47311778,377.858315,252.7925349,332.6217561,230.637065,461.27413,28.82963313,923.3579952,1193.909671,35,1,1655.183801,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_140,82.66549145,345.2499933,230.9771084,303.9172476,253.1442177,506.2884354,31.64302721,843.6742795,1133.288567,35,1,1639.577002,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_141,89.93114887,375.5947978,251.27821,330.6292234,268.6767684,537.3535368,33.58459605,917.8267243,1226.179,35,1,1763.532536,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_142,92.46812705,386.1904125,258.3668255,339.956349,218.8891462,437.7782924,27.36114328,943.7188251,1203.402733,35,1,1641.181026,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_143,90.93770556,379.7986522,254.0906478,334.3297994,234.1349639,468.2699278,29.26687049,928.0995235,1202.354063,35,1,1670.623991,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_144,83.72311216,349.6671151,233.9322251,307.805559,327.3600042,654.7200084,40.92000053,854.4682321,1218.764903,35,1,1873.484912,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_145,84.19190809,351.6250275,235.242096,309.5290735,328.196498,656.392996,41.02456225,859.2527082,1224.592695,35,1,1880.985691,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_146,78.33669865,327.1709175,218.881952,288.0025682,248.2547869,496.5095738,31.03184836,799.4951295,1082.310225,35,1,1578.819798,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_147,79.24697033,330.9726404,221.4253582,291.3491552,276.4149474,552.8298948,34.55186843,808.7852552,1120.162101,35,1,1672.991996,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_148,81.37288381,339.8514555,227.3654105,299.1650136,268.0858711,536.1717422,33.51073389,830.482078,1134.467751,35,1,1670.639493,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_149,82.97275309,346.5332625,231.8356335,305.046886,229.618388,459.236776,28.7022985,846.8101557,1113.03417,35,1,1572.270946,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_150,84.53942827,353.0764353,236.2131083,310.8067212,205.2742641,410.5485282,25.65928301,862.7994582,1105.370529,35,1,1515.919057,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_151,78.64729116,328.468098,219.749784,289.1444524,247.5367566,495.0735132,30.94209458,802.6650002,1084.899091,35,1,1579.972604,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_152,78.36317275,327.2814858,218.9559238,288.0998994,176.6764366,353.3528732,22.08455458,799.7653211,1011.013746,35,1,1364.366619,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_153,74.13670424,309.6297644,207.1466735,272.5614123,153.947637,307.895274,19.24345463,756.6304807,943.2854872,35,1,1251.180761,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_154,53.26557239,222.4620962,148.8302757,195.82931,179.9681873,359.9363746,22.49602341,543.6221647,747.0898692,35,1,1107.026244,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_155,51.21785726,213.9098742,143.1087188,188.3009456,110.8027909,221.6055818,13.85034886,522.7234251,656.1223294,35,1,877.7279112,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_156,63.08244113,263.4619597,176.2597619,231.9207391,193.1544895,386.308979,24.14431119,643.811972,864.7969502,35,1,1251.105929,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_157,82.88413061,346.1631333,231.5880119,304.721068,249.3941417,498.7882834,31.17426771,845.905685,1131.866355,35,1,1630.654638,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_158,77.37915732,323.1717743,216.2064689,284.4821956,186.9954166,373.9908332,23.37442708,789.7225753,1010.855855,35,1,1384.846689,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_159,88.07566659,367.8454306,246.0937742,323.8075973,169.1653949,338.3307898,21.14567436,898.8898904,1106.912197,35,1,1445.242987,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_160,80.64919407,336.8289866,225.3433363,296.5043896,196.3492008,392.6984016,24.5436501,823.0961857,1055.025913,35,1,1447.724315,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_161,85.19678667,355.8218733,238.049845,313.22348,263.1195298,526.2390596,32.88994123,869.5083807,1170.214728,35,1,1696.453788,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_162,84.17498275,351.5543393,235.1948046,309.4668479,271.7497216,543.4994432,33.9687152,859.0799701,1167.965713,35,1,1711.465157,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_163,88.15827306,368.1904341,246.3245864,324.1112976,243.9931154,487.9862308,30.49913943,899.7329623,1182.619433,35,1,1670.605664,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_164,100.1375404,418.2214919,279.7960687,368.1527217,279.6580691,559.3161382,34.95725864,1021.991956,1345.828351,35,1,1905.14449,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_68,59.83002974,249.8783592,167.1721418,219.9633443,249.6620616,499.3241232,31.2077577,610.6182441,886.675907,35,1,1386.00003,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_69,60.34589946,252.0328739,168.6135425,221.8599242,269.7907724,539.5815448,33.72384655,615.8831497,912.297113,35,1,1451.878658,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_70,60.08944718,250.9618085,167.8969847,220.9170849,211.9678411,423.9356822,26.49598014,613.2658279,851.7437192,35,1,1275.679401,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_71,60.19364995,251.3970083,168.1881395,221.3001833,33.96497282,67.92994564,4.245621603,614.3293091,674.8503039,35,1,742.7802496,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_72,71.35768799,298.0232848,199.3817752,262.3444408,200.6996081,401.3992162,25.08745101,728.2681679,960.4491089,35,1,1361.848325,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_73,70.00591025,292.3776248,195.6047491,257.3746697,200.3767273,400.7534546,25.04709091,714.4720832,945.7337709,35,1,1346.487226,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_74,76.63767311,320.0749873,214.1346748,281.7561507,241.1622094,482.3244188,30.14527618,782.1550747,1057.128022,35,1,1539.452441,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_75,77.01690925,321.6588559,215.1943052,283.1504013,225.4770918,450.9541836,28.18463648,786.0255142,1045.480654,35,1,1496.434838,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_76,76.85358532,320.9767383,214.7379589,282.5499456,233.4995609,466.9991218,29.18744511,784.3586493,1051.764204,35,1,1518.763326,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_77,77.64867594,324.2974109,216.9595356,285.4730729,243.1361958,486.2723916,30.39202448,792.4732507,1069.866215,35,1,1556.138607,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_78,78.30934469,327.0566745,218.8055218,287.9020022,222.8091279,445.6182558,27.85114099,799.2159582,1056.573326,35,1,1502.191582,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_79,77.73005147,324.6372734,217.1869084,285.7722477,250.276259,500.552518,31.28453238,793.3037598,1077.872688,35,1,1578.425206,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_80,78.02628143,325.8744691,218.0146098,286.8613284,220.9103207,441.8206414,27.61379009,796.3270479,1051.660728,35,1,1493.481369,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_81,78.40396229,327.4518421,219.0698945,288.249861,209.2110174,418.4220348,26.15137718,800.1816143,1043.982615,35,1,1462.40465,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_82,75.27769959,314.3950979,210.3347488,276.7562481,197.680967,395.361934,24.71012088,768.275345,999.1670618,35,1,1394.528996,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_83,73.19185942,305.6836478,204.5066659,269.0877181,163.3183479,326.6366958,20.41479349,746.9875057,942.5963797,35,1,1269.233076,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_84,75.10913628,313.6910982,209.863763,276.1365301,170.5669968,341.1339936,21.3208746,766.5550077,970.2583881,35,1,1311.392382,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_85,79.99898338,334.1134008,223.5265711,294.1139091,222.1863082,444.3726164,27.77328853,816.4602119,1073.940189,35,1,1518.312806,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_86,80.67702575,336.9452248,225.4211013,296.6067119,195.8727242,391.7454484,24.48409053,823.3802326,1054.845762,35,1,1446.591211,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_87,77.91627572,325.4150335,217.7072409,286.4568956,233.8609377,467.7218754,29.23261721,795.2043425,1063.440108,35,1,1531.161983,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_88,76.97095138,321.4669142,215.0658935,282.9814385,236.0879816,472.1759632,29.5109977,785.5564736,1055.602228,35,1,1527.778191,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_89,79.24827298,330.9780809,221.4289979,291.3539444,231.2494905,462.498981,28.90618631,808.7985499,1075.010514,35,1,1537.509495,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_90,78.45042305,327.6458841,219.1997114,288.4206726,214.0106601,428.0213202,26.75133251,800.6557873,1049.276928,35,1,1477.298248,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_91,79.27226307,331.0782748,221.4960291,291.4421433,169.0727556,338.1455112,21.13409445,809.04339,1013.089203,35,1,1351.234714,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_92,79.18444452,330.7115032,221.2506537,291.1192809,187.9197977,375.8395954,23.48997471,808.1471241,1031.001236,35,1,1406.840831,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_93,81.99680545,342.4572459,229.108721,301.4588432,201.6464532,403.2929064,25.20580665,836.8497489,1074.671263,35,1,1477.96417,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_94,81.86897156,341.9233514,228.7515381,300.9888656,156.1957251,312.3914502,19.52446564,835.5450912,1027.85948,35,1,1340.25093,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_95,74.47304098,311.0344649,208.0864379,273.7979444,192.565141,385.130282,24.07064263,760.0630939,985.4839882,35,1,1370.61427,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_96,72.33415758,302.1014813,202.1101461,265.9344025,199.250193,398.500386,24.90627413,738.2339016,969.3962229,35,1,1367.896609,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_97,78.1798442,326.5158195,218.4436822,287.4258974,181.2073789,362.4147578,22.65092236,797.8942914,1013.592778,35,1,1376.007536,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_98,75.2254464,314.176864,210.1887472,276.5641408,194.4188031,388.8376062,24.30235039,767.7420551,995.3485551,35,1,1384.186161,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
91_99,80.48070324,336.1252896,224.8725531,295.884938,184.1123738,368.2247476,23.01404673,821.3765881,1040.995154,35,1,1409.219902,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_100,80.34897211,335.5751184,224.5044808,295.4006323,178.7674596,357.5349192,22.34593245,820.0321557,1034.247691,35,1,1391.78261,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_101,75.9576737,317.2349898,212.2346764,279.2561529,209.6471651,419.2943302,26.20589564,775.2150808,1018.372984,35,1,1437.667314,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_102,84.02075429,350.9102087,234.7638722,308.8998316,197.981863,395.963726,24.74773288,857.5059327,1092.555775,35,1,1488.519501,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_103,89.89310915,375.435926,251.1719225,330.4893714,247.194974,494.389948,30.89937175,917.4384954,1204.292194,35,1,1698.682142,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_104,75.82483321,316.6801854,211.8635045,278.7677688,279.5309038,559.0618076,34.94136298,773.8593264,1086.842362,35,1,1645.90417,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_105,66.67378794,278.461114,186.2944074,245.12422,220.7928261,441.5856522,27.59910326,680.464835,930.6725675,35,1,1372.25822,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_106,61.55324619,257.075322,171.9870113,226.2986989,182.3824015,364.764803,22.79780019,628.2051884,837.7434337,35,1,1202.508237,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_107,78.79515235,329.0856359,220.1629256,289.6880597,237.4139775,474.827955,29.67674719,804.174054,1076.350599,35,1,1551.178554,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_108,62.26243442,260.0372258,173.9685667,228.9060086,238.5300764,477.0601528,29.81625955,635.44308,901.4418775,35,1,1378.50203,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_109,60.48616978,252.6187088,169.0054743,222.3756239,199.7750924,399.5501848,24.97188655,617.3147322,843.7748994,35,1,1243.325084,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_110,60.35838011,252.084999,168.6484149,221.9058089,203.855873,407.711746,25.48198413,616.0105258,846.4950959,35,1,1254.206842,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
92_111,65.91193102,275.279241,184.1656895,242.3232755,188.5204732,377.0409464,23.56505915,672.689413,890.2886792,35,1,1267.329626,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
