row,col,Grid_Code,Location,vScenario,Crop,vSowingDOY_ob,vFloweringDOY_ob,vHarvestDOY_ob
76,103,76103,76_103,Historical,WW,299,145,201
64,78,64078,64_78,Historical,WW,299,145,201
74,91,74091,74_91,Historical,WW,299,145,201
64,118,64118,64_118,Historical,WW,299,145,201
59,125,59125,59_125,Historical,WW,299,145,201
45,58,45058,45_58,Historical,WW,299,145,201
64,79,64079,64_79,Historical,WW,299,145,201
65,77,65077,65_77,Historical,WW,299,145,201
53,146,53146,53_146,Historical,WW,299,145,201
60,70,60070,60_70,Historical,WW,299,145,201
72,98,72098,72_98,Historical,WW,299,145,201
75,108,75108,75_108,Historical,WW,299,145,201
73,91,73091,73_91,Historical,WW,299,145,201
72,89,72089,72_89,Historical,WW,299,145,201
77,103,77103,77_103,Historical,WW,299,145,201
57,69,57069,57_69,Historical,WW,299,145,201
77,108,77108,77_108,Historical,WW,299,145,201
44,58,44058,44_58,Historical,WW,299,145,201
77,112,77112,77_112,Historical,WW,299,145,201
61,56,61056,61_56,Historical,WW,299,145,201
56,149,56149,56_149,Historical,WW,299,145,201
67,77,67077,67_77,Historical,WW,299,145,201
78,102,78102,78_102,Historical,WW,299,145,201
46,66,46066,46_66,Historical,WW,299,145,201
74,108,74108,74_108,Historical,WW,299,145,201
78,93,78093,78_93,Historical,WW,299,145,201
49,149,49149,49_149,Historical,WW,299,145,201
63,155,63155,63_155,Historical,WW,299,145,201
63,82,63082,63_82,Historical,WW,299,145,201
69,115,69115,69_115,Historical,WW,299,145,201
75,85,75085,75_85,Historical,WW,299,145,201
73,103,73103,73_103,Historical,WW,299,145,201
62,122,62122,62_122,Historical,WW,299,145,201
79,112,79112,79_112,Historical,WW,299,145,201
44,66,44066,44_66,Historical,WW,299,145,201
69,63,69063,69_63,Historical,WW,299,145,201
84,130,84130,84_130,Historical,WW,299,145,201
70,98,70098,70_98,Historical,WW,299,145,201
73,96,73096,73_96,Historical,WW,299,145,201
56,73,56073,56_73,Historical,WW,299,145,201
75,103,75103,75_103,Historical,WW,299,145,201
53,151,53151,53_151,Historical,WW,299,145,201
60,149,60149,60_149,Historical,WW,299,145,201
63,158,63158,63_158,Historical,WW,299,145,201
72,113,72113,72_113,Historical,WW,299,145,201
78,112,78112,78_112,Historical,WW,299,145,201
56,146,56146,56_146,Historical,WW,299,145,201
79,108,79108,79_108,Historical,WW,299,145,201
69,98,69098,69_98,Historical,WW,299,145,201
66,118,66118,66_118,Historical,WW,299,145,201
67,118,67118,67_118,Historical,WW,299,145,201
58,151,58151,58_151,Historical,WW,299,145,201
68,118,68118,68_118,Historical,WW,299,145,201
76,91,76091,76_91,Historical,WW,299,145,201
51,131,51131,51_131,Historical,WW,299,145,201
75,91,75091,75_91,Historical,WW,299,145,201
88,137,88137,88_137,Historical,WW,299,145,201
87,137,87137,87_137,Historical,WW,299,145,201
65,86,65086,65_86,Historical,WW,299,145,201
76,85,76085,76_85,Historical,WW,299,145,201
65,118,65118,65_118,Historical,WW,299,145,201
75,95,75095,75_95,Historical,WW,299,145,201
67,98,67098,67_98,Historical,WW,299,145,201
68,98,68098,68_98,Historical,WW,299,145,201
79,119,79119,79_119,Historical,WW,299,145,201
45,66,45066,45_66,Historical,WW,299,145,201
72,103,72103,72_103,Historical,WW,299,145,201
78,95,78095,78_95,Historical,WW,299,145,201
75,107,75107,75_107,Historical,WW,299,145,201
71,113,71113,71_113,Historical,WW,299,145,201
77,95,77095,77_95,Historical,WW,299,145,201
71,96,71096,71_96,Historical,WW,299,145,201
72,96,72096,72_96,Historical,WW,299,145,201
54,129,54129,54_129,Historical,WW,299,145,201
60,125,60125,60_125,Historical,WW,299,145,201
45,152,45152,45_152,Historical,WW,299,145,201
76,95,76095,76_95,Historical,WW,299,145,201
56,151,56151,56_151,Historical,WW,299,145,201
50,133,50133,50_133,Historical,WW,299,145,201
57,146,57146,57_146,Historical,WW,299,145,201
62,155,62155,62_155,Historical,WW,299,145,201
56,130,56130,56_130,Historical,WW,299,145,201
54,130,54130,54_130,Historical,WW,299,145,201
70,62,70062,70_62,Historical,WW,299,145,201
78,125,78125,78_125,Historical,WW,299,145,201
64,122,64122,64_122,Historical,WW,299,145,201
58,69,58069,58_69,Historical,WW,299,145,201
64,160,64160,64_160,Historical,WW,299,145,201
55,129,55129,55_129,Historical,WW,299,145,201
58,70,58070,58_70,Historical,WW,299,145,201
70,113,70113,70_113,Historical,WW,299,145,201
74,103,74103,74_103,Historical,WW,299,145,201
57,129,57129,57_129,Historical,WW,299,145,201
59,69,59069,59_69,Historical,WW,299,145,201
73,95,73095,73_95,Historical,WW,299,145,201
65,160,65160,65_160,Historical,WW,299,145,201
74,95,74095,74_95,Historical,WW,299,145,201
51,133,51133,51_133,Historical,WW,299,145,201
77,93,77093,77_93,Historical,WW,299,145,201
70,95,70095,70_95,Historical,WW,299,145,201
57,151,57151,57_151,Historical,WW,299,145,201
59,146,59146,59_146,Historical,WW,299,145,201
57,70,57070,57_70,Historical,WW,299,145,201
71,115,71115,71_115,Historical,WW,299,145,201
70,115,70115,70_115,Historical,WW,299,145,201
63,122,63122,63_122,Historical,WW,299,145,201
59,50,59050,59_50,Historical,WW,306,144,199
63,68,63068,63_68,Historical,WW,306,144,199
66,51,66051,66_51,Historical,WW,306,144,199
62,54,62054,62_54,Historical,WW,306,144,199
64,53,64053,64_53,Historical,WW,306,144,199
58,50,58050,58_50,Historical,WW,306,144,199
62,153,62153,62_153,Historical,WW,306,144,199
61,50,61050,61_50,Historical,WW,306,144,199
62,80,62080,62_80,Historical,WW,306,144,199
63,162,63162,63_162,Historical,WW,306,144,199
58,46,58046,58_46,Historical,WW,306,144,199
76,116,76116,76_116,Historical,WW,306,144,199
56,66,56066,56_66,Historical,WW,306,144,199
68,58,68058,68_58,Historical,WW,306,144,199
57,132,57132,57_132,Historical,WW,306,144,199
58,44,58044,58_44,Historical,WW,306,144,199
61,155,61155,61_155,Historical,WW,306,144,199
60,155,60155,60_155,Historical,WW,306,144,199
60,79,60079,60_79,Historical,WW,306,144,199
61,54,61054,61_54,Historical,WW,306,144,199
66,86,66086,66_86,Historical,WW,306,144,199
69,59,69059,69_59,Historical,WW,306,144,199
60,51,60051,60_51,Historical,WW,306,144,199
67,57,67057,67_57,Historical,WW,306,144,199
63,55,63055,63_55,Historical,WW,306,144,199
55,74,55074,55_74,Historical,WW,306,144,199
62,68,62068,62_68,Historical,WW,306,144,199
63,59,63059,63_59,Historical,WW,306,144,199
59,122,59122,59_122,Historical,WW,306,144,199
56,46,56046,56_46,Historical,WW,306,144,199
59,44,59044,59_44,Historical,WW,306,144,199
60,153,60153,60_153,Historical,WW,306,144,199
61,79,61079,61_79,Historical,WW,306,144,199
68,59,68059,68_59,Historical,WW,306,144,199
62,55,62055,62_55,Historical,WW,306,144,199
65,57,65057,65_57,Historical,WW,306,144,199
57,47,57047,57_47,Historical,WW,306,144,199
59,157,59157,59_157,Historical,WW,306,144,199
56,44,56044,56_44,Historical,WW,306,144,199
62,59,62059,62_59,Historical,WW,306,144,199
56,45,56045,56_45,Historical,WW,306,144,199
55,46,55046,55_46,Historical,WW,306,144,199
54,61,54061,54_61,Historical,WW,306,144,199
59,153,59153,59_153,Historical,WW,306,144,199
63,57,63057,63_57,Historical,WW,306,144,199
60,50,60050,60_50,Historical,WW,306,144,199
54,70,54070,54_70,Historical,WW,306,144,199
54,47,54047,54_47,Historical,WW,306,144,199
55,47,55047,55_47,Historical,WW,306,144,199
47,61,47061,47_61,Historical,WW,306,144,199
70,120,70120,70_120,Historical,WW,306,144,199
61,53,61053,61_53,Historical,WW,306,144,199
55,45,55045,55_45,Historical,WW,306,144,199
60,120,60120,60_120,Historical,WW,306,144,199
64,66,64066,64_66,Historical,WW,306,144,199
68,61,68061,68_61,Historical,WW,306,144,199
45,60,45060,45_60,Historical,WW,306,144,199
64,59,64059,64_59,Historical,WW,306,144,199
58,122,58122,58_122,Historical,WW,306,144,199
67,59,67059,67_59,Historical,WW,306,144,199
43,128,43128,43_128,Historical,WW,306,144,199
73,115,73115,73_115,Historical,WW,306,144,199
59,51,59051,59_51,Historical,WW,306,144,199
64,55,64055,64_55,Historical,WW,306,144,199
78,120,78120,78_120,Historical,WW,306,144,199
60,53,60053,60_53,Historical,WW,306,144,199
61,157,61157,61_157,Historical,WW,306,144,199
74,112,74112,74_112,Historical,WW,306,144,199
54,46,54046,54_46,Historical,WW,306,144,199
51,62,51062,51_62,Historical,WW,306,144,199
72,83,72083,72_83,Historical,WW,306,144,199
46,60,46060,46_60,Historical,WW,306,144,199
49,73,49073,49_73,Historical,WW,306,144,199
59,46,59046,59_46,Historical,WW,306,144,199
60,46,60046,60_46,Historical,WW,306,144,199
61,55,61055,61_55,Historical,WW,306,144,199
62,67,62067,62_67,Historical,WW,306,144,199
65,60,65060,65_60,Historical,WW,306,144,199
60,154,60154,60_154,Historical,WW,306,144,199
60,48,60048,60_48,Historical,WW,306,144,199
57,46,57046,57_46,Historical,WW,306,144,199
50,62,50062,50_62,Historical,WW,306,144,199
57,50,57050,57_50,Historical,WW,306,144,199
78,118,78118,78_118,Historical,WW,306,144,199
68,71,68071,68_71,Historical,WW,306,144,199
66,59,66059,66_59,Historical,WW,306,144,199
49,155,49155,49_155,Historical,WW,306,144,199
65,53,65053,65_53,Historical,WW,306,144,199
66,53,66053,66_53,Historical,WW,306,144,199
60,54,60054,60_54,Historical,WW,306,144,199
59,54,59054,59_54,Historical,WW,306,144,199
58,47,58047,58_47,Historical,WW,306,144,199
67,52,67052,67_52,Historical,WW,306,144,199
55,44,55044,55_44,Historical,WW,306,144,199
63,62,63062,63_62,Historical,WW,306,144,199
73,80,73080,73_80,Historical,WW,306,144,199
67,71,67071,67_71,Historical,WW,306,144,199
55,151,55151,55_151,Historical,WW,306,144,199
75,112,75112,75_112,Historical,WW,306,144,199
49,133,49133,49_133,Historical,WW,306,144,199
59,151,59151,59_151,Historical,WW,306,144,199
60,151,60151,60_151,Historical,WW,306,144,199
49,153,49153,49_153,Historical,WW,306,144,199
64,60,64060,64_60,Historical,WW,306,144,199
68,57,68057,68_57,Historical,WW,306,144,199
65,55,65055,65_55,Historical,WW,306,144,199
60,47,60047,60_47,Historical,WW,306,144,199
69,110,69110,69_110,Historical,WW,306,144,199
66,71,66071,66_71,Historical,WW,306,144,199
51,64,51064,51_64,Historical,WW,306,144,199
70,79,70079,70_79,Historical,WW,306,144,199
65,70,65070,65_70,Historical,WW,306,144,199
47,60,47060,47_60,Historical,WW,306,144,199
72,117,72117,72_117,Historical,WW,306,144,199
64,57,64057,64_57,Historical,WW,306,144,199
53,152,53152,53_152,Historical,WW,306,144,199
55,66,55066,55_66,Historical,WW,306,144,199
64,52,64052,64_52,Historical,WW,306,144,199
65,52,65052,65_52,Historical,WW,306,144,199
72,77,72077,72_77,Historical,WW,306,144,199
65,71,65071,65_71,Historical,WW,306,144,199
50,64,50064,50_64,Historical,WW,306,144,199
67,87,67087,67_87,Historical,WW,306,144,199
73,77,73077,73_77,Historical,WW,306,144,199
51,72,51072,51_72,Historical,WW,306,144,199
65,59,65059,65_59,Historical,WW,306,144,199
54,62,54062,54_62,Historical,WW,306,144,199
53,47,53047,53_47,Historical,WW,306,144,199
50,63,50063,50_63,Historical,WW,306,144,199
63,60,63060,63_60,Historical,WW,306,144,199
59,156,59156,59_156,Historical,WW,306,144,199
64,76,64076,64_76,Historical,WW,306,144,199
59,47,59047,59_47,Historical,WW,306,144,199
53,108,53108,53_108,Historical,WW,306,144,199
56,124,56124,56_124,Historical,WW,306,144,199
53,67,53067,53_67,Historical,WW,306,144,199
54,45,54045,54_45,Historical,WW,306,144,199
64,72,64072,64_72,Historical,WW,306,144,199
65,72,65072,65_72,Historical,WW,306,144,199
57,45,57045,57_45,Historical,WW,306,144,199
58,45,58045,58_45,Historical,WW,306,144,199
59,45,59045,59_45,Historical,WW,306,144,199
62,164,62164,62_164,Historical,WW,306,144,199
63,52,63052,63_52,Historical,WW,306,144,199
61,126,61126,61_126,Historical,WW,306,144,199
53,44,53044,53_44,Historical,WW,306,144,199
65,110,65110,65_110,Historical,WW,306,144,199
52,67,52067,52_67,Historical,WW,306,144,199
56,153,56153,56_153,Historical,WW,306,144,199
72,80,72080,72_80,Historical,WW,306,144,199
54,43,54043,54_43,Historical,WW,306,144,199
55,43,55043,55_43,Historical,WW,306,144,199
66,70,66070,66_70,Historical,WW,306,144,199
67,70,67070,67_70,Historical,WW,306,144,199
52,152,52152,52_152,Historical,WW,306,144,199
64,65,64065,64_65,Historical,WW,306,144,199
60,162,60162,60_162,Historical,WW,306,144,199
66,57,66057,66_57,Historical,WW,306,144,199
57,135,57135,57_135,Historical,WW,306,144,199
54,44,54044,54_44,Historical,WW,306,144,199
53,45,53045,53_45,Historical,WW,306,144,199
52,106,52106,52_106,Historical,WW,306,144,199
62,154,62154,62_154,Historical,WW,306,144,199
66,54,66054,66_54,Historical,WW,306,144,199
71,76,71076,71_76,Historical,WW,306,144,199
57,44,57044,57_44,Historical,WW,306,144,199
74,116,74116,74_116,Historical,WW,306,144,199
75,116,75116,75_116,Historical,WW,306,144,199
57,126,57126,57_126,Historical,WW,306,144,199
77,116,77116,77_116,Historical,WW,306,144,199
60,126,60126,60_126,Historical,WW,306,144,199
62,71,62071,62_71,Historical,WW,306,144,199
52,108,52108,52_108,Historical,WW,306,144,199
52,46,52046,52_46,Historical,WW,306,144,199
63,54,63054,63_54,Historical,WW,306,144,199
68,60,68060,68_60,Historical,WW,306,144,199
61,47,61047,61_47,Historical,WW,306,144,199
71,83,71083,71_83,Historical,WW,306,144,199
65,51,65051,65_51,Historical,WW,306,144,199
67,161,67161,67_161,Historical,WW,306,144,199
72,81,72081,72_81,Historical,WW,306,144,199
59,155,59155,59_155,Historical,WW,306,144,199
44,128,44128,44_128,Historical,WW,306,144,199
47,132,47132,47_132,Historical,WW,306,144,199
52,68,52068,52_68,Historical,WW,306,144,199
51,60,51060,51_60,Historical,WW,306,144,199
52,60,52060,52_60,Historical,WW,306,144,199
67,60,67060,67_60,Historical,WW,306,144,199
58,49,58049,58_49,Historical,WW,306,144,199
62,70,62070,62_70,Historical,WW,306,144,199
59,65,59065,59_65,Historical,WW,306,144,199
53,46,53046,53_46,Historical,WW,306,144,199
49,152,49152,49_152,Historical,WW,306,144,199
50,59,50059,50_59,Historical,WW,306,144,199
56,106,56106,56_106,Historical,WW,306,144,199
62,73,62073,62_73,Historical,WW,306,144,199
56,58,56058,56_58,Historical,WW,306,144,199
54,66,54066,54_66,Historical,WW,306,144,199
53,68,53068,53_68,Historical,WW,306,144,199
66,60,66060,66_60,Historical,WW,306,144,199
56,56,56056,56_56,Historical,WW,306,144,199
64,71,64071,64_71,Historical,WW,306,144,199
61,66,61066,61_66,Historical,WW,306,144,199
59,48,59048,59_48,Historical,WW,306,144,199
59,120,59120,59_120,Historical,WW,306,144,199
67,58,67058,67_58,Historical,WW,306,144,199
55,67,55067,55_67,Historical,WW,306,144,199
58,123,58123,58_123,Historical,WW,306,144,199
61,83,61083,61_83,Historical,WW,306,144,199
64,163,64163,64_163,Historical,WW,306,144,199
59,123,59123,59_123,Historical,WW,306,144,199
62,162,62162,62_162,Historical,WW,306,144,199
58,66,58066,58_66,Historical,WW,306,144,199
63,71,63071,63_71,Historical,WW,306,144,199
69,120,69120,69_120,Historical,WW,306,144,199
45,127,45127,45_127,Historical,WW,306,144,199
69,167,69167,69_167,Historical,WW,306,144,199
68,52,68052,68_52,Historical,WW,306,144,199
52,64,52064,52_64,Historical,WW,306,144,199
55,127,55127,55_127,Historical,WW,306,144,199
67,86,67086,67_86,Historical,WW,306,144,199
68,86,68086,68_86,Historical,WW,306,144,199
62,118,62118,62_118,Historical,WW,306,144,199
50,73,50073,50_73,Historical,WW,306,144,199
59,61,59061,59_61,Historical,WW,306,144,199
68,120,68120,68_120,Historical,WW,306,144,199
49,69,49069,49_69,Historical,WW,306,144,199
52,43,52043,52_43,Historical,WW,306,144,199
65,87,65087,65_87,Historical,WW,306,144,199
71,80,71080,71_80,Historical,WW,306,144,199
64,64,64064,64_64,Historical,WW,306,144,199
59,49,59049,59_49,Historical,WW,306,144,199
54,106,54106,54_106,Historical,WW,306,144,199
55,106,55106,55_106,Historical,WW,306,144,199
43,61,43061,43_61,Historical,WW,306,144,199
58,43,58043,58_43,Historical,WW,306,144,199
52,59,52059,52_59,Historical,WW,306,144,199
73,117,73117,73_117,Historical,WW,306,144,199
57,66,57066,57_66,Historical,WW,306,144,199
64,110,64110,64_110,Historical,WW,306,144,199
52,107,52107,52_107,Historical,WW,306,144,199
71,77,71077,71_77,Historical,WW,306,144,199
52,44,52044,52_44,Historical,WW,306,144,199
45,126,45126,45_126,Historical,WW,306,144,199
69,169,69169,69_169,Historical,WW,306,144,199
54,67,54067,54_67,Historical,WW,306,144,199
70,76,70076,70_76,Historical,WW,306,144,199
55,61,55061,55_61,Historical,WW,306,144,199
57,67,57067,57_67,Historical,WW,306,144,199
58,67,58067,58_67,Historical,WW,306,144,199
62,52,62052,62_52,Historical,WW,306,144,199
76,111,76111,76_111,Historical,WW,306,144,199
76,117,76117,76_117,Historical,WW,306,144,199
60,74,60074,60_74,Historical,WW,306,144,199
58,135,58135,58_135,Historical,WW,306,144,199
52,45,52045,52_45,Historical,WW,306,144,199
55,153,55153,55_153,Historical,WW,306,144,199
54,142,54142,54_142,Historical,WW,306,144,199
65,74,65074,65_74,Historical,WW,306,144,199
70,93,70093,70_93,Historical,WW,306,144,199
71,93,71093,71_93,Historical,WW,306,144,199
72,93,72093,72_93,Historical,WW,306,144,199
53,145,53145,53_145,Historical,WW,306,144,199
70,74,70074,70_74,Historical,WW,306,144,199
63,79,63079,63_79,Historical,WW,306,144,199
56,62,56062,56_62,Historical,WW,306,144,199
56,49,56049,56_49,Historical,WW,306,144,199
63,117,63117,63_117,Historical,WW,306,144,199
57,49,57049,57_49,Historical,WW,306,144,199
45,154,45154,45_154,Historical,WW,306,144,199
58,65,58065,58_65,Historical,WW,306,144,199
47,154,47154,47_154,Historical,WW,306,144,199
60,49,60049,60_49,Historical,WW,306,144,199
58,130,58130,58_130,Historical,WW,306,144,199
56,43,56043,56_43,Historical,WW,306,144,199
51,154,51154,51_154,Historical,WW,306,144,199
57,106,57106,57_106,Historical,WW,306,144,199
58,132,58132,58_132,Historical,WW,306,144,199
61,162,61162,61_162,Historical,WW,306,144,199
50,60,50060,50_60,Historical,WW,306,144,199
55,154,55154,55_154,Historical,WW,306,144,199
58,154,58154,58_154,Historical,WW,306,144,199
59,154,59154,59_154,Historical,WW,306,144,199
63,153,63153,63_153,Historical,WW,306,144,199
64,54,64054,64_54,Historical,WW,306,144,199
65,54,65054,65_54,Historical,WW,306,144,199
60,150,60150,60_150,Historical,WW,306,144,199
56,67,56067,56_67,Historical,WW,306,144,199
48,63,48063,48_63,Historical,WW,306,144,199
49,68,49068,49_68,Historical,WW,306,144,199
75,111,75111,75_111,Historical,WW,306,144,199
51,68,51068,51_68,Historical,WW,306,144,199
65,112,65112,65_112,Historical,WW,306,144,199
51,63,51063,51_63,Historical,WW,306,144,199
56,47,56047,56_47,Historical,WW,306,144,199
65,165,65165,65_165,Historical,WW,306,144,199
66,165,66165,66_165,Historical,WW,306,144,199
69,83,69083,69_83,Historical,WW,306,144,199
64,51,64051,64_51,Historical,WW,306,144,199
63,51,63051,63_51,Historical,WW,306,144,199
69,94,69094,69_94,Historical,WW,306,144,199
58,134,58134,58_134,Historical,WW,306,144,199
71,81,71081,71_81,Historical,WW,306,144,199
63,63,63063,63_63,Historical,WW,306,144,199
58,125,58125,58_125,Historical,WW,306,144,199
74,115,74115,74_115,Historical,WW,306,144,199
46,132,46132,46_132,Historical,WW,306,144,199
48,132,48132,48_132,Historical,WW,306,144,199
49,132,49132,49_132,Historical,WW,306,144,199
58,128,58128,58_128,Historical,WW,306,144,199
51,71,51071,51_71,Historical,WW,306,144,199
59,128,59128,59_128,Historical,WW,306,144,199
53,106,53106,53_106,Historical,WW,306,144,199
68,87,68087,68_87,Historical,WW,306,144,199
57,76,57076,57_76,Historical,WW,306,144,199
53,66,53066,53_66,Historical,WW,306,144,199
63,128,63128,63_128,Historical,WW,306,144,199
60,121,60121,60_121,Historical,WW,306,144,199
76,113,76113,76_113,Historical,WW,306,144,199
65,73,65073,65_73,Historical,WW,306,144,199
60,75,60075,60_75,Historical,WW,306,144,199
59,66,59066,59_66,Historical,WW,306,144,199
60,66,60066,60_66,Historical,WW,306,144,199
50,61,50061,50_61,Historical,WW,306,144,199
51,61,51061,51_61,Historical,WW,306,144,199
66,55,66055,66_55,Historical,WW,306,144,199
56,107,56107,56_107,Historical,WW,306,144,199
57,107,57107,57_107,Historical,WW,306,144,199
62,53,62053,62_53,Historical,WW,306,144,199
69,58,69058,69_58,Historical,WW,306,144,199
50,68,50068,50_68,Historical,WW,306,144,199
47,69,47069,47_69,Historical,WW,306,144,199
58,126,58126,58_126,Historical,WW,306,144,199
46,151,46151,46_151,Historical,WW,306,144,199
67,112,67112,67_112,Historical,WW,306,144,199
62,61,62061,62_61,Historical,WW,306,144,199
66,52,66052,66_52,Historical,WW,306,144,199
53,69,53069,53_69,Historical,WW,306,144,199
54,108,54108,54_108,Historical,WW,306,144,199
54,127,54127,54_127,Historical,WW,306,144,199
67,61,67061,67_61,Historical,WW,306,144,199
60,80,60080,60_80,Historical,WW,306,144,199
57,127,57127,57_127,Historical,WW,306,144,199
58,127,58127,58_127,Historical,WW,306,144,199
61,153,61153,61_153,Historical,WW,306,144,199
62,69,62069,62_69,Historical,WW,306,144,199
63,69,63069,63_69,Historical,WW,306,144,199
61,84,61084,61_84,Historical,WW,306,144,199
57,128,57128,57_128,Historical,WW,306,144,199
70,80,70080,70_80,Historical,WW,306,144,199
65,117,65117,65_117,Historical,WW,306,144,199
66,117,66117,66_117,Historical,WW,306,144,199
68,69,68069,68_69,Historical,WW,306,144,199
61,128,61128,61_128,Historical,WW,306,144,199
69,168,69168,69_168,Historical,WW,306,144,199
57,56,57056,57_56,Historical,WW,306,144,199
51,59,51059,51_59,Historical,WW,306,144,199
62,130,62130,62_130,Historical,WW,306,144,199
66,163,66163,66_163,Historical,WW,306,144,199
75,117,75117,75_117,Historical,WW,306,144,199
55,59,55059,55_59,Historical,WW,306,144,199
56,59,56059,56_59,Historical,WW,306,144,199
49,74,49074,49_74,Historical,WW,306,144,199
50,74,50074,50_74,Historical,WW,306,144,199
48,62,48062,48_62,Historical,WW,306,144,199
55,107,55107,55_107,Historical,WW,306,144,199
55,60,55060,55_60,Historical,WW,306,144,199
56,60,56060,56_60,Historical,WW,306,144,199
47,68,47068,47_68,Historical,WW,306,144,199
63,53,63053,63_53,Historical,WW,306,144,199
60,107,60107,60_107,Historical,WW,306,144,199
56,126,56126,56_126,Historical,WW,306,144,199
62,81,62081,62_81,Historical,WW,306,144,199
59,126,59126,59_126,Historical,WW,306,144,199
62,60,62060,62_60,Historical,WW,306,144,199
63,67,63067,63_67,Historical,WW,306,144,199
61,74,61074,61_74,Historical,WW,306,144,199
62,72,62072,62_72,Historical,WW,306,144,199
66,115,66115,66_115,Historical,WW,306,144,199
49,70,49070,49_70,Historical,WW,306,144,199
50,70,50070,50_70,Historical,WW,306,144,199
51,70,51070,51_70,Historical,WW,306,144,199
52,70,52070,52_70,Historical,WW,306,144,199
53,70,53070,53_70,Historical,WW,306,144,199
58,155,58155,58_155,Historical,WW,306,144,199
51,65,51065,51_65,Historical,WW,306,144,199
52,65,52065,52_65,Historical,WW,306,144,199
75,115,75115,75_115,Historical,WW,306,144,199
60,64,60064,60_64,Historical,WW,306,144,199
44,154,44154,44_154,Historical,WW,306,144,199
56,65,56065,56_65,Historical,WW,306,144,199
46,154,46154,46_154,Historical,WW,306,144,199
68,164,68164,68_164,Historical,WW,306,144,199
77,118,77118,77_118,Historical,WW,306,144,199
60,65,60065,60_65,Historical,WW,306,144,199
53,132,53132,53_132,Historical,WW,306,144,199
54,132,54132,54_132,Historical,WW,306,144,199
52,154,52154,52_154,Historical,WW,306,144,199
68,70,68070,68_70,Historical,WW,306,144,199
53,154,53154,53_154,Historical,WW,306,144,199
54,154,54154,54_154,Historical,WW,306,144,199
59,132,59132,59_132,Historical,WW,306,144,199
67,114,67114,67_114,Historical,WW,306,144,199
68,114,68114,68_114,Historical,WW,306,144,199
61,154,61154,61_154,Historical,WW,306,144,199
54,60,54060,54_60,Historical,WW,306,144,199
65,58,65058,65_58,Historical,WW,306,144,199
67,55,67055,67_55,Historical,WW,306,144,199
62,159,62159,62_159,Historical,WW,306,144,199
48,68,48068,48_68,Historical,WW,306,144,199
72,76,72076,72_76,Historical,WW,306,144,199
73,76,73076,73_76,Historical,WW,306,144,199
66,162,66162,66_162,Historical,WW,306,144,199
60,52,60052,60_52,Historical,WW,306,144,199
66,112,66112,66_112,Historical,WW,306,144,199
54,68,54068,54_68,Historical,WW,306,144,199
55,68,55068,55_68,Historical,WW,306,144,199
54,63,54063,54_63,Historical,WW,306,144,199
61,51,61051,61_51,Historical,WW,306,144,199
70,83,70083,70_83,Historical,WW,306,144,199
68,94,68094,68_94,Historical,WW,306,144,199
57,134,57134,57_134,Historical,WW,306,144,199
70,81,70081,70_81,Historical,WW,306,144,199
61,80,61080,61_80,Historical,WW,306,144,199
61,118,61118,61_118,Historical,WW,306,144,199
72,92,72092,72_92,Historical,WW,306,144,199
54,128,54128,54_128,Historical,WW,306,144,199
55,128,55128,55_128,Historical,WW,306,144,199
76,115,76115,76_115,Historical,WW,306,144,199
49,71,49071,49_71,Historical,WW,306,144,199
50,71,50071,50_71,Historical,WW,306,144,199
68,109,68109,68_109,Historical,WW,306,144,199
52,71,52071,52_71,Historical,WW,306,144,199
48,154,48154,48_154,Historical,WW,306,144,199
54,71,54071,54_71,Historical,WW,306,144,199
69,88,69088,69_88,Historical,WW,306,144,199
52,66,52066,52_66,Historical,WW,306,144,199
61,73,61073,61_73,Historical,WW,306,144,199
75,113,75113,75_113,Historical,WW,306,144,199
71,117,71117,71_117,Historical,WW,306,144,199
64,73,64073,64_73,Historical,WW,306,144,199
54,48,54048,54_48,Historical,WW,306,144,199
60,156,60156,60_156,Historical,WW,306,144,199
61,156,61156,61_156,Historical,WW,306,144,199
57,48,57048,57_48,Historical,WW,306,144,199
58,48,58048,58_48,Historical,WW,306,144,199
49,72,49072,49_72,Historical,WW,306,144,199
50,72,50072,50_72,Historical,WW,306,144,199
76,110,76110,76_110,Historical,WW,306,144,199
52,72,52072,52_72,Historical,WW,306,144,199
64,162,64162,64_162,Historical,WW,306,144,199
61,52,61052,61_52,Historical,WW,306,144,199
63,163,63163,63_163,Historical,WW,306,144,199
61,81,61081,61_81,Historical,WW,306,144,199
55,62,55062,55_62,Historical,WW,306,144,199
68,162,68162,68_162,Historical,WW,306,144,199
68,112,68112,68_112,Historical,WW,306,144,199
69,112,69112,69_112,Historical,WW,306,144,199
68,167,68167,68_167,Historical,WW,306,144,199
63,61,63061,63_61,Historical,WW,306,144,199
55,108,55108,55_108,Historical,WW,306,144,199
56,108,56108,56_108,Historical,WW,306,144,199
53,64,53064,53_64,Historical,WW,306,144,199
66,72,66072,66_72,Historical,WW,306,144,199
52,145,52145,52_145,Historical,WW,306,144,199
66,62,66062,66_62,Historical,WW,306,144,199
56,42,56042,56_42,Historical,WW,306,144,199
57,42,57042,57_42,Historical,WW,306,144,199
52,133,52133,52_133,Historical,WW,306,144,199
61,117,61117,61_117,Historical,WW,306,144,199
64,117,64117,64_117,Historical,WW,306,144,199
57,133,57133,57_133,Historical,WW,306,144,199
70,118,70118,70_118,Historical,WW,306,144,199
70,89,70089,70_89,Historical,WW,306,144,199
